pvalue,log2FoldChange,pct.1,pct.2,padj,Gene,comparison
0.004177034,0.310144289,0.681,0.611,1,USP34,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.004210019,0.266624345,0.66,0.615,1,EGFR,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.00422628,-0.319291885,0.553,0.769,1,SH3KBP1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.004232216,-0.304885078,0.511,0.721,1,DDA1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.00423425,-0.274175752,0.17,0.413,1,SPINK1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.004243284,0.344008072,0.894,0.779,1,TRIP12,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.004262257,-0.275311369,0.532,0.774,1,NDUFA11,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.004276603,-0.266052785,0.404,0.663,1,TRAPPC1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.004333075,-0.322714767,0.66,0.846,1,ABRACL,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.004338959,0.265852173,0.489,0.385,1,CCNT2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.004402914,-0.296559548,0.553,0.755,1,TMEM30A,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.004423641,-0.385444211,1,1,1,C15orf48,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.004474482,0.251679515,0.426,0.409,1,PPIF,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.004510812,-0.35080763,0.553,0.736,1,DAD1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.004534983,-0.268808463,0.404,0.663,1,EBP,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.004583815,0.534554169,0.511,0.428,1,PLAU,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.004605695,0.28799517,0.745,0.625,1,SWAP70,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.004672251,-0.313846255,0.702,0.846,1,PLAC8,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.004714837,0.295732632,0.957,0.803,1,RBM39,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.004746927,0.339068735,0.574,0.5,1,PLCB4,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.004778858,-0.275402317,0.553,0.784,1,RHEB,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.004781432,-0.332381477,0.915,0.938,1,DSP,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.004884087,0.253920636,0.532,0.5,1,MSL1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.004899934,0.78635599,0.872,0.731,1,PLCG2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.004954853,-0.269406663,0.894,0.966,1,COX7B,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.00501397,0.425544735,0.255,0.096,1,RP1-34B20.21,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.005075266,0.259038118,0.404,0.317,1,TRIM22,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.005118487,0.296809422,0.681,0.543,1,RBM6,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.00522415,0.34079379,0.851,0.697,1,FGD6,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.005236519,-0.253127156,0.553,0.784,1,NDUFB1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.005334489,0.251200698,0.277,0.264,1,CCDC127,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.005363327,-0.283581174,0.66,0.822,1,JOSD1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.005441666,-0.268241928,0.319,0.558,1,RAB32,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.005448751,-0.300489839,0.574,0.764,1,NOP10,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.005482955,-0.257786056,0.532,0.769,1,MYO1C,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.005605261,-0.293423718,0.532,0.736,1,DYNC1LI2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.005804487,0.329805246,0.426,0.303,1,FABP5,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.005897629,-0.282365925,0.362,0.611,1,RAB8B,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.005936745,-0.270613259,0.511,0.745,1,CAPNS1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.006031613,-0.278634894,0.532,0.755,1,SNRPB,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.006041168,0.3371517,0.766,0.726,1,RBM25,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.006130817,-0.357937292,0.468,0.683,1,TMEM106B,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.006215898,-0.3874282,0.617,0.726,1,SAV1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.00624582,0.330912642,0.319,0.12,1,HIST1H2AG,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.006294821,0.278991118,0.617,0.654,1,PFDN2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.006337446,-0.260898595,0.234,0.471,1,MYO18A,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.006428938,0.330978206,0.894,0.803,1,SHROOM3,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.006454595,-0.359504148,0.809,0.913,1,ATP5L,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.006486294,-0.250425139,0.638,0.841,1,CHP1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.006506545,0.266293919,0.894,0.856,1,PABPC1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.006536083,0.300009617,0.894,0.947,1,MT-ND6,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.006614742,0.313400783,0.106,0.01,1,HIST1H4I,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.006760065,0.270334321,0.383,0.288,1,CX3CL1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.006764743,0.308533941,0.34,0.183,1,PTGER4,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.006783773,-0.25050024,0.596,0.817,1,ECI1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.006833158,0.275006831,0.404,0.457,1,ERC1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.006867215,0.289316129,0.617,0.601,1,SRSF7,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.00694483,-0.256277125,0.362,0.606,1,CCT7,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.006975793,-0.257958585,0.404,0.649,1,TSPAN13,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.007088996,0.286685954,0.638,0.596,1,C1QBP,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.007244334,-0.298930382,0.915,0.933,1,LIMA1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.007264382,0.3034421,0.851,0.668,1,SLC3A2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.007318832,0.304430669,0.638,0.558,1,ARRDC4,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.007374454,0.255554243,0.489,0.462,1,BCL9L,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.007532874,0.707319162,0.362,0.163,1,HIST1H1D,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.00760187,0.377661038,0.936,0.861,1,RNF213,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.007852787,-0.296353467,0.574,0.716,1,OCLN,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.008171285,-0.302719478,0.213,0.394,1,UGT1A1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.008183492,0.382697903,0.83,0.817,1,SPAG9,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.008252185,-0.261506715,0.383,0.615,1,GDA,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.008300327,-0.268386468,0.34,0.562,1,SLC39A4,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.008308748,-0.331308734,0.447,0.654,1,DNTTIP1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.008548289,-0.296589369,0.511,0.736,1,INF2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.008602804,-0.31187794,0.362,0.562,1,TNFSF15,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.008608558,-0.258234324,0.34,0.582,1,PIP5K1B,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.008633595,-0.263093168,0.404,0.649,1,THBS1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.008640169,0.28720791,0.34,0.231,1,RAB30-AS1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.00869838,-0.299826508,0.574,0.784,1,SCP2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.008838643,0.268629238,0.66,0.635,1,RELB,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.008869848,0.405450054,0.936,0.918,1,MT-ND4L,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.00892884,0.271927432,0.66,0.534,1,ZNF91,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.009115883,0.4338098,0.894,0.832,1,NCL,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.009258977,-0.251438512,0.745,0.841,1,PSME2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.009455533,0.251900382,0.957,1,1,MT-ND1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.009573555,0.307316319,0.809,0.639,1,PAFAH1B1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.009692036,-0.252854362,0.489,0.712,1,AP1S1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.009741099,0.267417771,0.404,0.298,1,GABPB1-AS1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.009745333,-0.378691497,0.468,0.692,1,ALDOB,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.009823751,-0.270118153,0.553,0.774,1,ANAPC16,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.010030179,0.26334664,0.447,0.471,1,UBR5,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.010111909,-0.521705338,0.447,0.673,1,CA4,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.010253614,-0.271269394,0.617,0.798,1,TPD52,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.01032422,-0.268516358,0.596,0.798,1,CA2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.010383417,-0.269060511,0.447,0.654,1,ADRM1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.010449674,0.27801626,0.66,0.572,1,KDM5A,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.01061112,-0.358325555,0.638,0.827,1,TALDO1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.010649983,0.299930211,0.66,0.558,1,MGEA5,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.010727851,0.333091705,0.872,0.736,1,AKAP9,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.011157898,0.279384404,0.766,0.798,1,HNRNPA1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.011530713,-0.264951616,0.787,0.918,1,NDUFB2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.011610865,0.252226651,0.298,0.154,1,OASL,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.011624876,-0.28401541,0.532,0.736,1,BRK1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.011845844,0.387117499,0.532,0.389,1,AHI1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.011995367,-0.2648966,0.723,0.827,1,LSR,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.012065744,-0.30857876,0.766,0.909,1,CDC37,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.012126393,-0.263125347,0.468,0.697,1,KIAA1551,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.012369213,-0.29334255,0.553,0.74,1,HLA-F,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.012718364,-0.25856008,0.596,0.779,1,ME1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.012778156,-0.405493663,0.383,0.596,1,ANO9,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.012949722,-0.264304372,0.723,0.832,1,SRI,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.013036936,0.259218573,0.638,0.668,1,PHF3,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.013113469,-0.301328983,0.532,0.745,1,CGN,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.013151408,-0.261797811,0.426,0.659,1,NTHL1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.01332909,-0.255006091,0.511,0.726,1,JTB,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.013385704,0.265836846,0.383,0.322,1,GPATCH2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.0136733,-0.274059607,0.489,0.716,1,FHL2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.013958401,0.293523964,0.979,0.909,1,ELF3,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.014121283,0.255679508,0.617,0.601,1,ITSN1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.014254356,0.273123125,0.553,0.433,1,IER5,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.014569293,-0.251722532,0.404,0.615,1,GPR160,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.014572447,-0.270519322,0.681,0.856,1,MAP2K2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.014705761,0.321472113,0.681,0.562,1,BMP2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.015026117,0.570069727,0.383,0.438,1,G0S2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.015058242,-0.278404224,0.468,0.678,1,C4BPB,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.015171438,0.27771065,0.723,0.663,1,HNRNPD,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.015222475,-0.252502258,0.872,0.933,1,MGST3,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.015676966,0.286760787,0.553,0.538,1,HSPH1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.015717595,-0.300438152,0.362,0.587,1,SAA2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.016329763,-0.253524542,0.447,0.673,1,RALGPS2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.016590422,-0.254989517,0.596,0.788,1,ATP5F1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.016596654,0.262807985,0.83,0.779,1,SMCHD1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.01705232,-0.254278736,0.213,0.418,1,DOPEY2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.017687656,0.279460453,0.234,0.168,1,KIF20B,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.017753842,-0.262073723,0.511,0.726,1,HIGD2A,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.017919393,0.338442656,0.702,0.712,1,SF3B2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.01871405,-0.256877838,0.638,0.764,1,HSPA5,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.019104234,-0.281576255,0.894,0.899,1,GCNT3,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.019114068,-0.261299154,0.362,0.582,1,HKDC1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.019733955,0.250137841,0.234,0.096,1,RP11-160E2.6,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.019953958,0.272151272,0.532,0.462,1,SIPA1L1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.020528039,0.33611647,1,0.981,1,RPL21,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.020906487,-0.412174761,0.532,0.726,1,RARRES1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.021625204,-0.265274052,0.723,0.837,1,MISP,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.021785098,-0.26013018,0.426,0.639,1,METRNL,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.022430842,-0.252777817,0.894,0.976,1,ATP5D,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.022444763,0.389102143,1,1,1,RPS2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.022598495,-0.262176838,0.319,0.534,1,ALDH1A1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.022602957,-0.255384499,1,0.99,1,RPL10,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.023105309,-0.255130275,0.66,0.822,1,FCGRT,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.0235528,-0.268121384,0.809,0.904,1,GPX2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.023821619,-0.355705703,0.213,0.413,1,PP7080,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.024463806,-0.269952938,0.574,0.75,1,SYF2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.024887673,0.287297581,0.17,0.062,1,DNAJC3-AS1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.026724528,-0.251824862,0.617,0.779,1,SDCBP,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.026777881,-0.256629492,0.532,0.736,1,ZG16B,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.026930912,-0.280898703,0.66,0.832,1,OST4,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.028417344,0.264017177,0.83,0.745,1,VEGFA,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.028977398,-0.293998248,0.574,0.75,1,LMO4,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.029651681,0.337314248,0.872,0.721,1,SCD,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.030781241,-0.260008303,0.617,0.779,1,RNF7,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.031153814,-0.279296179,0.809,0.87,1,ATP5J2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.031468348,-0.270611459,0.617,0.736,1,UACA,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.032195659,0.296202215,0.851,0.808,1,MACF1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.032513016,0.509714643,0.298,0.192,1,MT2A,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.032581224,-0.253956748,0.447,0.615,1,BCL2L1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
0.033759297,-0.252080458,0.723,0.856,1,TNIP1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
