from	to	source	database
ERBB3	TWF1	NetworKIN_KEA	NetworKIN_KEA
FGFR2	PLCG1	DIP	DIP
FGFR2	PLCG1	HPRD	HPRD
FGFR2	PLCG1	IntAct	IntAct
FGFR2	PLCG1	KEA	KEA
FGFR2	PLCG1	PhosphoPoint	PhosphoPoint
FGFR2	PLCG1	PhosphoSite_KEA	PhosphoSite_KEA
FGFR2	PLCG1	Wang	Wang
FGFR3	DYRK1A	KEA	KEA
FGFR3	DYRK1A	NetworKIN_KEA	NetworKIN_KEA
FGFR3	PLCG1	ACSN	ACSN
FGFR3	PLCG1	KEA	KEA
FGFR3	PLCG1	PhosphoPoint	PhosphoPoint
FGFR3	PLCG1	PhosphoSite_KEA	PhosphoSite_KEA
FGFR3	PLCG1	Wang	Wang
FGFR4	PLCG1	ACSN	ACSN
FGFR4	PLCG1	HPRD	HPRD
FGFR4	PLCG1	KEA	KEA
FGFR4	PLCG1	PhosphoPoint	PhosphoPoint
FGFR4	PLCG1	PhosphoSite_KEA	PhosphoSite_KEA
FGFR4	PLCG1	Wang	Wang
FYN	AATK	KEA	KEA
FYN	AATK	Kinexus_KEA	Kinexus_KEA
FYN	AATK	iPTMnet	iPTMnet
FYN	CD3G	KEA	KEA
FYN	CD3G	NetworKIN_KEA	NetworKIN_KEA
FYN	CD3G	ProtMapper	ProtMapper
FYN	CD3G	Reactome_ProtMapper	Reactome_ProtMapper
FYN	CD3G	Wang	Wang
FYN	CDK2	KEA	KEA
FYN	CDK2	NetworKIN_KEA	NetworKIN_KEA
FYN	CDK6	KEA	KEA
FYN	CDK6	NetworKIN_KEA	NetworKIN_KEA
FYN	FGR	KEA	KEA
FYN	FGR	NetworKIN_KEA	NetworKIN_KEA
FYN	HCK	KEA	KEA
FYN	HCK	NetworKIN_KEA	NetworKIN_KEA
FYN	LPP	KEA	KEA
FYN	LPP	NetworKIN_KEA	NetworKIN_KEA
FYN	MST1R	KEA	KEA
FYN	MST1R	NetworKIN_KEA	NetworKIN_KEA
FYN	PLD2	HPRD	HPRD
FYN	PLD2	KEA	KEA
FYN	PLD2	PhosphoPoint	PhosphoPoint
FYN	PLD2	Wang	Wang
FYN	PLD2	phosphoELM_KEA	phosphoELM_KEA
FYN	PRKCD	HPRD	HPRD
FYN	PRKCD	IntAct	IntAct
FYN	PRKCD	KEA	KEA
FYN	PRKCD	Kinexus_KEA	Kinexus_KEA
FYN	PRKCD	Lit-BM-17	Lit-BM-17
FYN	PRKCD	NCI-PID_ProtMapper	NCI-PID_ProtMapper
FYN	PRKCD	ProtMapper	ProtMapper
FYN	PRKCD	Sparser_ProtMapper	Sparser_ProtMapper
FYN	PRKCD	Wang	Wang
FYN	PRKCD	iPTMnet	iPTMnet
FYN	SDC3	HPRD	HPRD
FYN	SDC3	KEA	KEA
FYN	SDC3	NetworKIN_KEA	NetworKIN_KEA
FYN	SDC3	PhosphoPoint	PhosphoPoint
FYN	SLK	KEA	KEA
FYN	SLK	Kinexus_KEA	Kinexus_KEA
KIT	FLT3	KEA	KEA
KIT	FLT3	NetworKIN_KEA	NetworKIN_KEA
SYK	EMB	KEA	KEA
SYK	EMB	Kinexus_KEA	Kinexus_KEA
SYK	PRKCB	KEA	KEA
SYK	PRKCB	Kinexus_KEA	Kinexus_KEA
SYK	PRKCB	iPTMnet	iPTMnet
TP53	VRK2	Wang	Wang
APP	MAPK9	Wang	Wang
SYK	PLCG2	HPRD	HPRD
SYK	PLCG2	HPRD_MIMP	HPRD_MIMP
SYK	PLCG2	InnateDB	InnateDB
SYK	PLCG2	MIMP	MIMP
SYK	PLCG2	NetPath	NetPath
SYK	PLCG2	PhosphoPoint	PhosphoPoint
SYK	PLCG2	PhosphoSite_MIMP	PhosphoSite_MIMP
SYK	PLCG2	PhosphoSite_ProtMapper	PhosphoSite_ProtMapper
SYK	PLCG2	ProtMapper	ProtMapper
SYK	PLCG2	Wang	Wang
SYK	PLCG2	iPTMnet	iPTMnet
SYK	PLCG2	phosphoELM_MIMP	phosphoELM_MIMP
SYK	PRKD1	HPRD	HPRD
SYK	PRKD1	NetPath	NetPath
SYK	PRKD1	Wang	Wang
IRAK4	TIRAP	InnateDB	InnateDB
IRAK4	TIRAP	Lit-BM-17	Lit-BM-17
IRAK4	TIRAP	iPTMnet	iPTMnet
MST1	STK38	ProtMapper	ProtMapper
MST1	STK38	REACH_ProtMapper	REACH_ProtMapper
MST1	STK38	Sparser_ProtMapper	Sparser_ProtMapper
MST1	STK38	iPTMnet	iPTMnet
FYN	STK11	ProtMapper	ProtMapper
FYN	STK11	REACH_ProtMapper	REACH_ProtMapper
FYN	STK11	Sparser_ProtMapper	Sparser_ProtMapper
FYN	STK11	iPTMnet	iPTMnet
TYK2	PRKD2	iPTMnet	iPTMnet
ARF6	PIP5K1C	BioGRID	BioGRID
ARF6	PIP5K1C	HPRD	HPRD
ARF6	PIP5K1C	Wang	Wang
CALM1	CAMK2G	BioGRID	BioGRID
CALM1	CAMK2G	DIP	DIP
CALM1	CAMK2G	HPRD	HPRD
CALM1	CAMK2G	KEGG-MEDICUS	KEGG-MEDICUS
CALM1	CAMK2G	Wang	Wang
EGFR	SOS1	BioGRID	BioGRID
EGFR	SOS1	CancerCellMap	CancerCellMap
EGFR	SOS1	HPRD	HPRD
EGFR	SOS1	NetPath	NetPath
EGFR	SOS1	PhosphoPoint	PhosphoPoint
EGFR	SOS1	Wang	Wang
SLAMF1	INPP5D	BioGRID	BioGRID
SLAMF1	INPP5D	Li2012	Li2012
SLAMF1	INPP5D	Wang	Wang
EGFR	FER	BioGRID	BioGRID
EGFR	FER	HPRD	HPRD
EGFR	FER	PhosphoPoint	PhosphoPoint
TP53	NR3C1	BioGRID	BioGRID
TP53	NR3C1	HPRD	HPRD
TP53	NR3C1	Wang	Wang
PCNA	CDK2	BioGRID	BioGRID
PCNA	CDK2	DIP	DIP
PCNA	CDK2	HPRD	HPRD
PCNA	CDK2	Wang	Wang
TP53	KAT2B	BioGRID	BioGRID
TP53	KAT2B	HPRD	HPRD
TP53	KAT2B	Lit-BM-17	Lit-BM-17
TP53	KAT2B	Wang	Wang
TP53	BCL2L1	BioGRID	BioGRID
TP53	BCL2L1	DIP	DIP
TP53	BCL2L1	HPRD	HPRD
TP53	BCL2L1	IntAct	IntAct
TP53	BCL2L1	Lit-BM-17	Lit-BM-17
TP53	BCL2L1	Wang	Wang
S100A10	PLA2G4A	BioGRID	BioGRID
S100A10	PLA2G4A	InnateDB	InnateDB
S100A10	PLA2G4A	Wang	Wang
EGFR	TNK2	BEL-Large-Corpus_ProtMapper	BEL-Large-Corpus_ProtMapper
EGFR	TNK2	BioGRID	BioGRID
EGFR	TNK2	HPRD	HPRD
EGFR	TNK2	NetPath	NetPath
EGFR	TNK2	ProtMapper	ProtMapper
EGFR	TNK2	REACH_ProtMapper	REACH_ProtMapper
EGFR	TNK2	Wang	Wang
KDR	CDH5	BioGRID	BioGRID
KDR	CDH5	HPRD	HPRD
KDR	CDH5	PhosphoPoint	PhosphoPoint
HSP90AA1	AHR	BioGRID	BioGRID
HSP90AA1	AHR	DIP	DIP
HSP90AA1	AHR	HPRD	HPRD
HSP90AA1	AHR	Wang	Wang
TNFRSF1A	NSMAF	CancerCellMap	CancerCellMap
TNFRSF1A	NSMAF	HPRD	HPRD
TNFRSF1A	NSMAF	Lit-BM-17	Lit-BM-17
TNFRSF1A	NSMAF	NetPath	NetPath
TNFRSF1A	NSMAF	Wang	Wang
TNFRSF1B	BIRC2	CancerCellMap	CancerCellMap
TNFRSF1B	BIRC2	InnateDB	InnateDB
TNFRSF1B	BIRC2	Wang	Wang
KIT	PTPRU	CancerCellMap	CancerCellMap
KIT	PTPRU	HPRD	HPRD
KIT	PTPRU	NetPath	NetPath
KIT	PTPRU	PhosphoPoint	PhosphoPoint
KIT	PTPRU	Wang	Wang
KIT	PIK3CG	ACSN	ACSN
KIT	PIK3CG	CancerCellMap	CancerCellMap
KIT	PIK3CG	HPRD	HPRD
KIT	PIK3CG	PhosphoPoint	PhosphoPoint
KIT	PIK3CG	Wang	Wang
KIT	PLCE1	CancerCellMap	CancerCellMap
KIT	PLCE1	HPRD	HPRD
KIT	PLCE1	InnateDB	InnateDB
KIT	PLCE1	PhosphoPoint	PhosphoPoint
KIT	PLCE1	Wang	Wang
KIT	YES1	CancerCellMap	CancerCellMap
KIT	YES1	HPRD	HPRD
KIT	YES1	NetPath	NetPath
KIT	YES1	PhosphoPoint	PhosphoPoint
KIT	YES1	Wang	Wang
KIT	INPP5D	CancerCellMap	CancerCellMap
KIT	INPP5D	HPRD	HPRD
KIT	INPP5D	NetPath	NetPath
KIT	INPP5D	PhosphoPoint	PhosphoPoint
KIT	INPP5D	Wang	Wang
EGFR	PRKAR1A	CancerCellMap	CancerCellMap
EGFR	PRKAR1A	HPRD	HPRD
EGFR	PRKAR1A	NetPath	NetPath
EGFR	PRKAR1A	PhosphoPoint	PhosphoPoint
EGFR	PRKAR1A	Wang	Wang
EGFR	RIPK1	CancerCellMap	CancerCellMap
EGFR	RIPK1	HPRD	HPRD
EGFR	RIPK1	NetPath	NetPath
EGFR	RIPK1	PhosphoPoint	PhosphoPoint
EGFR	RIPK1	Wang	Wang
EGFR	INPPL1	BEL-Large-Corpus_ProtMapper	BEL-Large-Corpus_ProtMapper
EGFR	INPPL1	CancerCellMap	CancerCellMap
EGFR	INPPL1	HPRD	HPRD
EGFR	INPPL1	NetPath	NetPath
EGFR	INPPL1	PhosphoPoint	PhosphoPoint
EGFR	INPPL1	ProtMapper	ProtMapper
EGFR	INPPL1	Wang	Wang
HSP90AA1	RIPK1	ACSN	ACSN
HSP90AA1	RIPK1	CancerCellMap	CancerCellMap
HSP90AA1	RIPK1	HPRD	HPRD
HSP90AA1	RIPK1	NetPath	NetPath
HSP90AA1	RIPK1	Wang	Wang
TP53	HSPA1B	MPPI	MPPI
TP53	HSPA1B	Wang	Wang
SYK	RPS6KA2	DIP	DIP
SYK	RPS6KA2	Wang	Wang
CCL16	CXCR5	CellCall	CellCall
CCL16	CXCR5	DIP	DIP
CCL16	CXCR5	Wang	Wang
CCL3	CXCR5	CellCall	CellCall
CCL3	CXCR5	DIP	DIP
CCL3	CXCR5	Wang	Wang
CCL5	CXCR5	CellCall	CellCall
CCL5	CXCR5	DIP	DIP
CCL5	CXCR5	Wang	Wang
CCL4	CXCR5	CellCall	CellCall
CCL4	CXCR5	DIP	DIP
CCL4	CXCR5	Wang	Wang
CALM2	CAMK2D	DIP	DIP
CALM2	CAMK2D	IntAct	IntAct
CALM2	CAMK2D	KEGG-MEDICUS	KEGG-MEDICUS
CALM2	CAMK2D	Wang	Wang
CALM1	CAMK2D	DIP	DIP
CALM1	CAMK2D	KEGG-MEDICUS	KEGG-MEDICUS
CALM1	CAMK2D	Wang	Wang
CALM3	CAMK2D	DIP	DIP
CALM3	CAMK2D	KEGG-MEDICUS	KEGG-MEDICUS
CALM3	CAMK2D	Wang	Wang
CALM2	CAMK2B	DIP	DIP
CALM2	CAMK2B	KEGG-MEDICUS	KEGG-MEDICUS
CALM2	CAMK2B	Wang	Wang
CALM1	CAMK2B	DIP	DIP
CALM1	CAMK2B	KEGG-MEDICUS	KEGG-MEDICUS
CALM1	CAMK2B	Wang	Wang
CALM3	CAMK2B	DIP	DIP
CALM3	CAMK2B	KEGG-MEDICUS	KEGG-MEDICUS
CALM3	CAMK2B	Wang	Wang
CALM2	CAMK2G	DIP	DIP
CALM2	CAMK2G	KEGG-MEDICUS	KEGG-MEDICUS
CALM2	CAMK2G	Wang	Wang
CALM3	CAMK2G	DIP	DIP
CALM3	CAMK2G	KEGG-MEDICUS	KEGG-MEDICUS
CALM3	CAMK2G	Wang	Wang
CALM2	CAMK1	DIP	DIP
CALM2	CAMK1	KEGG-MEDICUS	KEGG-MEDICUS
CALM1	CAMK1	DIP	DIP
CALM1	CAMK1	HPRD	HPRD
CALM1	CAMK1	KEGG-MEDICUS	KEGG-MEDICUS
CALM3	CAMK1	DIP	DIP
CALM3	CAMK1	KEGG-MEDICUS	KEGG-MEDICUS
FYN	ZAP70	HPRD	HPRD
FYN	ZAP70	NetPath	NetPath
FYN	ZAP70	PhosphoPoint	PhosphoPoint
FYN	ZAP70	ProtMapper	ProtMapper
FYN	ZAP70	Sparser_ProtMapper	Sparser_ProtMapper
FYN	ZAP70	Wang	Wang
FYN	UNC119	HPRD	HPRD
FYN	UNC119	NetPath	NetPath
FYN	UNC119	PhosphoPoint	PhosphoPoint
FYN	UNC119	Wang	Wang
CD8A	LAT	HPRD	HPRD
CD8A	LAT	NetPath	NetPath
CD8A	LAT	Wang	Wang
SYK	NFAM1	HPRD	HPRD
SYK	NFAM1	NetPath	NetPath
SYK	NFAM1	PhosphoPoint	PhosphoPoint
SYK	NFAM1	Wang	Wang
ICOS	PIK3R2	NetPath	NetPath
ICOS	PIK3R2	Wang	Wang
KIT	PIK3R2	ACSN	ACSN
KIT	PIK3R2	HPRD	HPRD
KIT	PIK3R2	Lit-BM-17	Lit-BM-17
KIT	PIK3R2	NetPath	NetPath
KIT	PIK3R2	PhosphoPoint	PhosphoPoint
KIT	PIK3R2	Wang	Wang
KIT	TEC	HPRD	HPRD
KIT	TEC	Li2012	Li2012
KIT	TEC	Lit-BM-17	Lit-BM-17
KIT	TEC	NetPath	NetPath
KIT	TEC	PhosphoPoint	PhosphoPoint
KIT	TEC	Wang	Wang
EGFR	PLD1	HPRD	HPRD
EGFR	PLD1	NetPath	NetPath
EGFR	PLD1	PhosphoPoint	PhosphoPoint
HRAS	MAP3K1	KEGG-MEDICUS	KEGG-MEDICUS
HRAS	MAP3K1	NetPath	NetPath
HRAS	MAP3K1	Wang	Wang
EGFR	AKT1	ACSN	ACSN
EGFR	AKT1	Lit-BM-17	Lit-BM-17
EGFR	AKT1	NetPath	NetPath
EGFR	ATP5F1C	HPRD	HPRD
EGFR	ATP5F1C	Lit-BM-17	Lit-BM-17
EGFR	ATP5F1C	NetPath	NetPath
EGFR	ATP5F1C	PhosphoPoint	PhosphoPoint
EGF	SOS1	ACSN	ACSN
EGF	SOS1	NetPath	NetPath
EGF	SOS1	Wang	Wang
EGF	PIK3R2	ACSN	ACSN
EGF	PIK3R2	HPRD	HPRD
EGF	PIK3R2	NetPath	NetPath
EGF	PIK3R2	Wang	Wang
IL7R	PTK2B	HPRD	HPRD
IL7R	PTK2B	NetPath	NetPath
IL7R	PTK2B	Wang	Wang
WNT3A	FZD4	NetPath	NetPath
WNT3A	FZD4	Wang	Wang
TNFRSF1A	CHUK	HPRD	HPRD
TNFRSF1A	CHUK	InnateDB	InnateDB
TNFRSF1A	CHUK	NetPath	NetPath
TNFRSF1A	CHUK	Wang	Wang
TNF	TBK1	NetPath	NetPath
TNF	TBK1	ProtMapper	ProtMapper
TNF	TBK1	REACH_ProtMapper	REACH_ProtMapper
TNF	TBK1	Sparser_ProtMapper	Sparser_ProtMapper
TNFRSF1A	SMPD3	NetPath	NetPath
TNFRSF1A	SMPD3	Wang	Wang
FYN	PIK3R2	HPRD	HPRD
FYN	PIK3R2	NetPath	NetPath
FYN	PIK3R2	PhosphoPoint	PhosphoPoint
LEPR	JAK3	NetPath	NetPath
LEPR	JAK3	Wang	Wang
HRAS	PIK3R2	ACSN	ACSN
HRAS	PIK3R2	NetPath	NetPath
HRAS	PIK3R2	Wang	Wang
TGM2	PLCD1	HPRD	HPRD
TGM2	PLCD1	Lit-BM-17	Lit-BM-17
TGM2	PLCD1	NetPath	NetPath
TGM2	PLCD1	Wang	Wang
IL6ST	STAT3	BEL-Large-Corpus_ProtMapper	BEL-Large-Corpus_ProtMapper
IL6ST	STAT3	HPRD	HPRD
IL6ST	STAT3	NetPath	NetPath
IL6ST	STAT3	ProtMapper	ProtMapper
IL6ST	STAT3	Wang	Wang
SYK	TLR4	HPRD	HPRD
SYK	TLR4	InnateDB	InnateDB
SYK	TLR4	PhosphoPoint	PhosphoPoint
SYK	MYD88	InnateDB	InnateDB
SYK	MYD88	ProtMapper	ProtMapper
SYK	MYD88	REACH_ProtMapper	REACH_ProtMapper
SYK	MYD88	Sparser_ProtMapper	Sparser_ProtMapper
GZMB	CASP7	HPRD	HPRD
GZMB	CASP7	InnateDB	InnateDB
GZMB	CASP7	Wang	Wang
HSP90AA1	BIRC5	ACSN	ACSN
HSP90AA1	BIRC5	HPRD	HPRD
HSP90AA1	BIRC5	InnateDB	InnateDB
HSP90AA1	BIRC5	Wang	Wang
CDH1	PIP5K1C	InnateDB	InnateDB
CDH1	PIP5K1C	Lit-BM-17	Lit-BM-17
CDH1	PIP5K1C	Wang	Wang
FLT1	STAT3	HPRD	HPRD
FLT1	STAT3	InnateDB	InnateDB
FLT1	STAT3	PhosphoPoint	PhosphoPoint
SYK	FCER1G	HPRD	HPRD
SYK	FCER1G	InnateDB	InnateDB
SYK	FCER1G	Lit-BM-17	Lit-BM-17
SYK	FCER1G	PhosphoPoint	PhosphoPoint
SYK	FCER1G	Wang	Wang
FADD	MYD88	HPRD	HPRD
FADD	MYD88	InnateDB	InnateDB
FADD	MYD88	Lit-BM-17	Lit-BM-17
FADD	MYD88	Wang	Wang
EGFR	CASP1	HPRD	HPRD
EGFR	CASP1	InnateDB	InnateDB
EGFR	CASP1	PhosphoPoint	PhosphoPoint
TNF	CHUK	InnateDB	InnateDB
TNF	CHUK	ProtMapper	ProtMapper
TNF	CHUK	REACH_ProtMapper	REACH_ProtMapper
TNF	CHUK	Wang	Wang
GZMB	CASP10	InnateDB	InnateDB
GZMB	CASP10	Wang	Wang
GZMB	CASP9	HPRD	HPRD
GZMB	CASP9	InnateDB	InnateDB
GZMB	CASP9	Wang	Wang
SNCA	MAPK3	InnateDB	InnateDB
SNCA	MAPK3	Wang	Wang
GZMB	MCL1	ACSN	ACSN
GZMB	MCL1	InnateDB	InnateDB
GZMB	MCL1	Wang	Wang
CCL22	CCR7	InnateDB	InnateDB
CCL22	CCR7	Wang	Wang
TYK2	EIF2AK2	HPRD	HPRD
TYK2	EIF2AK2	InnateDB	InnateDB
TYK2	EIF2AK2	PhosphoNetworks	PhosphoNetworks
TYK2	EIF2AK2	Wang	Wang
IL18	PRTN3	InnateDB	InnateDB
IL18	PRTN3	Wang	Wang
S100A4	MDM2	IntAct	IntAct
S100A4	MDM2	Lit-BM-17	Lit-BM-17
SYK	FLT3	IntAct	IntAct
SYK	FLT3	ProtMapper	ProtMapper
SYK	FLT3	REACH_ProtMapper	REACH_ProtMapper
SYK	FLT3	Sparser_ProtMapper	Sparser_ProtMapper
EPOR	INPP5D	HPRD	HPRD
EPOR	INPP5D	Li2012	Li2012
EPOR	INPP5D	Lit-BM-17	Lit-BM-17
EPOR	INPP5D	Wang	Wang
APP	NOS3	Lit-BM-17	Lit-BM-17
APP	NOS3	ProtMapper	ProtMapper
APP	NOS3	REACH_ProtMapper	REACH_ProtMapper
PTPN6	LAT	Lit-BM-17	Lit-BM-17
PTPN6	LAT	Wang	Wang
MAPT	TUBB3	Lit-BM-17	Lit-BM-17
DDR1	RGS2	HPRD	HPRD
DDR1	RGS2	Lit-BM-17	Lit-BM-17
DDR1	RGS2	PhosphoPoint	PhosphoPoint
HSP90AA1	MOS	Lit-BM-17	Lit-BM-17
HSP90AA1	MOS	Wang	Wang
TIMP3	ADAMTS4	MatrixDB	MatrixDB
TIMP3	ADAMTS4	Wang	Wang
FLT1	PLCG2	HPRD	HPRD
FLT1	PLCG2	PhosphoPoint	PhosphoPoint
FLT1	PLCG2	Wang	Wang
DDR1	PLCG1	HPRD	HPRD
DDR1	PLCG1	PhosphoPoint	PhosphoPoint
PLAT	MAPK3	HPRD	HPRD
PLAT	MAPK3	Wang	Wang
PCNA	CDK6	HPRD	HPRD
PCNA	CDK6	Wang	Wang
PSAP	GBA	HPRD	HPRD
PSAP	GBA	KEGG-MEDICUS	KEGG-MEDICUS
F2	CPB2	HPRD	HPRD
F2	CPB2	Wang	Wang
TYK2	PRMT5	HPRD	HPRD
TYK2	PRMT5	PhosphoPoint	PhosphoPoint
ERBB3	SOS1	HPRD	HPRD
ERBB3	SOS1	PhosphoPoint	PhosphoPoint
ERBB3	SOS1	Wang	Wang
ERBB3	RGS4	HPRD	HPRD
ERBB3	RGS4	PhosphoPoint	PhosphoPoint
ERBB3	PTGES3	HPRD	HPRD
ERBB3	PTGES3	PhosphoPoint	PhosphoPoint
KDR	PLCG2	HPRD	HPRD
KDR	PLCG2	PhosphoPoint	PhosphoPoint
KDR	PLCG2	Wang	Wang
SERPING1	C1R	HPRD	HPRD
SERPING1	C1R	Wang	Wang
NPPA	MME	HPRD	HPRD
NPPA	MME	Wang	Wang
ARF6	PIP5K1A	HPRD	HPRD
ARF6	PIP5K1A	Wang	Wang
IL16	CASP3	HPRD	HPRD
IL16	CASP3	Wang	Wang
FGFR4	CDH2	HPRD	HPRD
FGFR4	CDH2	PhosphoPoint	PhosphoPoint
FGFR4	CDH2	Wang	Wang
GNRH2	GNRHR2	HPRD	HPRD
GNRH2	GNRHR2	Wang	Wang
CALM1	ESR2	ACSN	ACSN
CALM1	ESR2	HPRD	HPRD
CALM2	ESR2	ACSN	ACSN
CALM2	ESR2	HPRD	HPRD
CALM3	ESR2	ACSN	ACSN
CALM3	ESR2	HPRD	HPRD
FGFR2	CACNA1D	HPRD	HPRD
FGFR2	CACNA1D	PhosphoPoint	PhosphoPoint
CCL28	ACKR4	HPRD	HPRD
CCL28	ACKR4	Wang	Wang
IL6R	STAT3	HPRD	HPRD
IL6R	STAT3	ProtMapper	ProtMapper
IL6R	STAT3	Sparser_ProtMapper	Sparser_ProtMapper
IL6R	STAT3	Wang	Wang
FN1	ADAMTS4	HPRD	HPRD
FN1	ADAMTS4	Wang	Wang
KDR	P2RY2	HPRD	HPRD
KDR	P2RY2	PhosphoPoint	PhosphoPoint
ERBB3	PTK2B	HPRD	HPRD
ERBB3	PTK2B	PhosphoPoint	PhosphoPoint
FGFR3	PTK2B	HPRD	HPRD
FGFR3	PTK2B	PhosphoPoint	PhosphoPoint
FGFR3	PTK2B	Wang	Wang
FGFR3	SLC25A6	HPRD	HPRD
FGFR3	SLC25A6	PhosphoPoint	PhosphoPoint
DDR1	TM4SF1	HPRD	HPRD
DDR1	TM4SF1	PhosphoPoint	PhosphoPoint
KDR	GNAQ	HPRD	HPRD
KDR	GNAQ	PhosphoPoint	PhosphoPoint
KDR	BMX	HPRD	HPRD
KDR	BMX	PhosphoPoint	PhosphoPoint
FLT1	YES1	HPRD	HPRD
FLT1	YES1	PhosphoPoint	PhosphoPoint
FLT1	PTK2B	HPRD	HPRD
FLT1	PTK2B	PhosphoPoint	PhosphoPoint
EPOR	PLCG1	HPRD	HPRD
EPOR	PLCG1	Wang	Wang
PTPN11	PIK3CG	HPRD	HPRD
PTPN11	PIK3CG	Wang	Wang
PTPN11	MAPK3	HPRD	HPRD
PTPN11	MAPK3	Wang	Wang
FGFR2	PTK2B	HPRD	HPRD
FGFR2	PTK2B	PhosphoPoint	PhosphoPoint
FYN	PRKCE	HPRD	HPRD
FYN	PRKCE	Wang	Wang
PLG	MMP3	HPRD	HPRD
PLG	MMP3	Wang	Wang
FGFR3	CTSK	HPRD	HPRD
FGFR3	CTSK	PhosphoPoint	PhosphoPoint
SERPINE1	ELANE	HPRD	HPRD
SERPINE1	ELANE	Wang	Wang
THBS1	ELANE	HPRD	HPRD
THBS1	ELANE	Wang	Wang
EGFR	CAV3	HPRD	HPRD
EGFR	CAV3	PhosphoPoint	PhosphoPoint
EGFR	DEGS1	HPRD	HPRD
EGFR	DEGS1	PhosphoPoint	PhosphoPoint
FYN	RAF1	HPRD	HPRD
FYN	RAF1	PhosphoPoint	PhosphoPoint
FYN	RAF1	ProtMapper	ProtMapper
FYN	RAF1	Reactome_ProtMapper	Reactome_ProtMapper
FYN	ITK	HPRD	HPRD
FYN	ITK	PhosphoPoint	PhosphoPoint
FYN	ITK	Wang	Wang
FYN	TUBA4A	HPRD	HPRD
FYN	TUBA4A	PhosphoPoint	PhosphoPoint
FYN	TUBA4A	Wang	Wang
FYN	CASP3	HPRD	HPRD
FYN	CASP3	PhosphoPoint	PhosphoPoint
ARF1	PIP5K1A	HPRD	HPRD
ARF1	PIP5K1A	Wang	Wang
HSP90AA1	AKT2	ACSN	ACSN
HSP90AA1	AKT2	HPRD	HPRD
SYK	MS4A2	HPRD	HPRD
SYK	MS4A2	PhosphoPoint	PhosphoPoint
SYK	MS4A2	Wang	Wang
PSEN1	ERN1	HPRD	HPRD
PTPN6	BCR	HPRD	HPRD
PTPN6	BCR	Wang	Wang
SNCA	PRKCE	HPRD	HPRD
SNCA	PRKCE	Wang	Wang
SNCA	TH	HPRD	HPRD
SNCA	TH	Wang	Wang
LEP	PRKAA2	HPRD	HPRD
LEP	PRKAA2	Wang	Wang
TNF	AQP3	HuRI	HuRI
TNF	AQP3	Wang	Wang
EGFR	ATM	PhosphoSite_ProtMapper	PhosphoSite_ProtMapper
EGFR	ATM	PhosphoSite_noref	PhosphoSite_noref
EGFR	ATM	ProtMapper	ProtMapper
EGFR	ATM	REACH_ProtMapper	REACH_ProtMapper
EGFR	ATM	RLIMS-P_ProtMapper	RLIMS-P_ProtMapper
FYN	NOX4	PhosphoSite_ProtMapper	PhosphoSite_ProtMapper
FYN	NOX4	PhosphoSite_noref	PhosphoSite_noref
FYN	NOX4	ProtMapper	ProtMapper
FYN	NOX4	REACH_ProtMapper	REACH_ProtMapper
EGFR	TLR3	PhosphoSite_ProtMapper	PhosphoSite_ProtMapper
EGFR	TLR3	PhosphoSite_noref	PhosphoSite_noref
EGFR	TLR3	ProtMapper	ProtMapper
EGFR	TLR3	REACH_ProtMapper	REACH_ProtMapper
EGFR	TLR3	Sparser_ProtMapper	Sparser_ProtMapper
EGFR	IGHG1	PhosphoPoint	PhosphoPoint
EGFR	YES1	PhosphoPoint	PhosphoPoint
FYN	PDE4D	PhosphoPoint	PhosphoPoint
FYN	YES1	PhosphoPoint	PhosphoPoint
TYK2	IL12RB1	PhosphoPoint	PhosphoPoint
TYK2	IL12RB1	Wang	Wang
CALCA	PTK2B	Wang	Wang
EPHA3	ZAP70	PhosphoNetworks	PhosphoNetworks
EPHA3	ZAP70	Wang	Wang
DDR1	PHB2	PhosphoNetworks	PhosphoNetworks
DDR1	PHB2	Wang	Wang
FGFR4	MAPK8	PhosphoNetworks	PhosphoNetworks
FGFR4	MAPK8	Wang	Wang
FGFR4	BMX	PhosphoNetworks	PhosphoNetworks
FGFR4	BMX	Wang	Wang
SYK	TRIM28	PhosphoNetworks	PhosphoNetworks
SYK	TRIM28	Wang	Wang
FYN	BCR	HPRD_MIMP	HPRD_MIMP
FYN	BCR	MIMP	MIMP
FYN	BCR	PhosphoSite_MIMP	PhosphoSite_MIMP
FYN	BCR	PhosphoSite_ProtMapper	PhosphoSite_ProtMapper
FYN	BCR	ProtMapper	ProtMapper
FYN	BCR	Wang	Wang
FYN	BCR	phosphoELM_MIMP	phosphoELM_MIMP
FGFR2	RPS6KA3	MIMP	MIMP
FGFR2	RPS6KA3	PhosphoSite_MIMP	PhosphoSite_MIMP
FGFR2	RPS6KA3	phosphoELM_MIMP	phosphoELM_MIMP
FGFR4	RPS6KA3	MIMP	MIMP
FGFR4	RPS6KA3	PhosphoSite_MIMP	PhosphoSite_MIMP
FGFR4	RPS6KA3	phosphoELM_MIMP	phosphoELM_MIMP
FYN	SIGLEC10	MIMP	MIMP
FYN	SIGLEC10	PhosphoSite_MIMP	PhosphoSite_MIMP
FYN	SIGLEC10	PhosphoSite_ProtMapper	PhosphoSite_ProtMapper
FYN	SIGLEC10	ProtMapper	ProtMapper
FYN	SIGLEC10	Wang	Wang
FYN	SIGLEC10	phosphoELM_MIMP	phosphoELM_MIMP
