from	to	source	database
FGFR4	CDH2	PhosphoPoint	PhosphoPoint
FGFR4	CDH2	Wang	Wang
GNRH2	GNRHR2	HPRD	HPRD
GNRH2	GNRHR2	Wang	Wang
CALM1	ESR1	ACSN	ACSN
CALM1	ESR1	HPRD	HPRD
CALM1	ESR2	ACSN	ACSN
CALM1	ESR2	HPRD	HPRD
CALM2	ESR1	ACSN	ACSN
CALM2	ESR1	HPRD	HPRD
CALM2	ESR2	ACSN	ACSN
CALM2	ESR2	HPRD	HPRD
CALM3	ESR1	ACSN	ACSN
CALM3	ESR1	HPRD	HPRD
CALM3	ESR2	ACSN	ACSN
CALM3	ESR2	HPRD	HPRD
CTSG	F2RL1	HPRD	HPRD
CTSG	F2RL1	Wang	Wang
CTSG	F2RL2	HPRD	HPRD
CTSG	F2RL2	Wang	Wang
CTSG	F2R	HPRD	HPRD
CTSG	F2R	Wang	Wang
FGFR2	ITGA5	HPRD	HPRD
FGFR2	ITGA5	PhosphoPoint	PhosphoPoint
FLT4	ITGA5	HPRD	HPRD
FLT4	ITGA5	PhosphoPoint	PhosphoPoint
KDR	P2RY2	HPRD	HPRD
KDR	P2RY2	PhosphoPoint	PhosphoPoint
DDR1	TM4SF1	HPRD	HPRD
DDR1	TM4SF1	PhosphoPoint	PhosphoPoint
KDR	ITGB3	HPRD	HPRD
KDR	ITGB3	PhosphoPoint	PhosphoPoint
KDR	ITGB3	Wang	Wang
KDR	CSF2RB	HPRD	HPRD
KDR	CSF2RB	PhosphoPoint	PhosphoPoint
KDR	CSF2RB	Wang	Wang
KIT	CSF2RA	HPRD	HPRD
KIT	CSF2RA	PhosphoPoint	PhosphoPoint
EGFR	ITGA5	HPRD	HPRD
EGFR	ITGA5	PhosphoPoint	PhosphoPoint
EGFR	PDGFRB	HPRD	HPRD
EGFR	PDGFRB	PhosphoPoint	PhosphoPoint
EGFR	CAV3	HPRD	HPRD
EGFR	CAV3	PhosphoPoint	PhosphoPoint
TP53	ESR1	HPRD	HPRD
TP53	ESR1	Wang	Wang
FLT4	ITGB1	HPRD	HPRD
FLT4	ITGB1	PhosphoPoint	PhosphoPoint
FYN	MCAM	HPRD	HPRD
FYN	MCAM	PhosphoPoint	PhosphoPoint
FYN	TYRO3	HPRD	HPRD
FYN	TYRO3	PhosphoPoint	PhosphoPoint
FYN	GP6	HPRD	HPRD
FYN	GP6	PhosphoPoint	PhosphoPoint
HLA-DMA	CD74	HPRD	HPRD
HLA-DMA	CD74	Wang	Wang
HLA-DMB	CD74	HPRD	HPRD
HLA-DMB	CD74	Wang	Wang
HLA-B	KIR3DS1	HPRD	HPRD
HLA-B	KIR3DS1	Wang	Wang
HLA-C	KIR2DS2	HPRD	HPRD
HLA-C	KIR2DS2	Wang	Wang
HLA-DPA1	CD4	HPRD	HPRD
HLA-DPA1	CD4	Wang	Wang
EGFR	AGTR1	HPRD	HPRD
EGFR	AGTR1	PhosphoPoint	PhosphoPoint
FYN	CD19	HPRD	HPRD
FYN	CD19	PhosphoPoint	PhosphoPoint
EGFR	IGHG1	PhosphoPoint	PhosphoPoint
FYN	ITGA6	PhosphoPoint	PhosphoPoint
KIT	CD63	PhosphoPoint	PhosphoPoint
GDF7	AMHR2	Wang	Wang
CSH1	GHR	Wang	Wang
TPO	MPL	Wang	Wang
CCL1	CCR10	Wang	Wang
CCL21	CCR10	Wang	Wang
CCL8	CCR10	Wang	Wang
CCL27	CCR2	Wang	Wang
CCL27	CCR3	Wang	Wang
COL1A1	SDC1	Wang	Wang
FN1	SDC1	Wang	Wang
COL1A1	GP6	Wang	Wang
HLA-DMA	CD4	Wang	Wang
CNTN1	NRCAM	Wang	Wang
FN1	ITGA11	Wang	Wang
PROC	F2R	Wang	Wang
PROC	SLC52A2	Wang	Wang
HLA-G	KIR3DL2	Wang	Wang
IFNG	IFNAR1	Wang	Wang
CCL26	CXCR6	Wang	Wang
F2	EDNRA	Wang	Wang
AGT	EDNRA	Wang	Wang
F2	CXCR4	Wang	Wang
AGT	CXCR4	Wang	Wang
MMP9	SDC1	Wang	Wang
HLA-A	KIR2DS1	Wang	Wang
LAMC1	PRNP	Wang	Wang
LAMB2	PRNP	Wang	Wang
VWF	ITGA8	Wang	Wang
CCL15	CXCR5	Wang	Wang
CD40LG	CD4	Wang	Wang
PSAP	AR	Wang	Wang
CCL20	XCR1	Wang	Wang
FN1	ITGA10	Wang	Wang
VIP	F3	Wang	Wang
XCL2	CXCR2	Wang	Wang
CXCL9	CCR9	Wang	Wang
CXCL10	CXCR2	Wang	Wang
CCL27	CXCR4	Wang	Wang
CCL23	CXCR1	Wang	Wang
COL4A4	ITGB7	Wang	Wang
LAMA5	ITGB6	Wang	Wang
CXCL12	CCR9	Wang	Wang
CD80	CD4	Wang	Wang
CCL24	CCR8	Wang	Wang
LAMA4	ITGB8	Wang	Wang
IL4	ANPEP	Wang	Wang
CCL20	CXCR1	Wang	Wang
COL1A2	GP6	Wang	Wang
NPPA	HTR3A	Wang	Wang
VEGFA	SPHK1	Wang	Wang
TNC	ITGB5	Wang	Wang
COL6A1	ITGA11	Wang	Wang
COL5A3	ITGB5	Wang	Wang
COL5A2	ITGB6	Wang	Wang
IFNG	CD74	Wang	Wang
IL4	IL12RB2	Wang	Wang
CXCL11	CCR9	Wang	Wang
IL15	LAMP1	Wang	Wang
COL4A4	ITGA3	Wang	Wang
HLA-G	KIR2DS1	Wang	Wang
CCL1	CCR7	Wang	Wang
CCL1	CXCR1	Wang	Wang
COL5A1	ITGA3	Wang	Wang
IL6	TLR2	Wang	Wang
CRP	ITGAM	Wang	Wang
LAMA5	ITGA2B	Wang	Wang
CXCL9	CCR5	Wang	Wang
COL11A2	ITGA5	Wang	Wang
COL4A1	ITGA8	Wang	Wang
COL4A6	ITGB5	Wang	Wang
RAC1	ITGA1	Wang	Wang
CXCL12	XCR1	Wang	Wang
COL2A1	ITGB3	Wang	Wang
CCL22	CCR1	Wang	Wang
CXCL8	LPAR2	Wang	Wang
CXCL14	CCR8	Wang	Wang
PF4V1	CCR10	Wang	Wang
THBS2	ITGA7	Wang	Wang
IGF1	PLXNA3	Wang	Wang
CSF2	CCR1	Wang	Wang
LAMB1	ITGB6	Wang	Wang
CXCL1	CXCR6	Wang	Wang
CCL19	CXCR5	Wang	Wang
HLA-DOA	CD4	Wang	Wang
COL4A2	ITGA1	Wang	Wang
COL6A3	ITGA5	Wang	Wang
XCL2	CCR7	Wang	Wang
CCL1	CXCR4	Wang	Wang
XCL1	CCR4	Wang	Wang
CCL7	CCR9	Wang	Wang
CCL25	CCR6	Wang	Wang
COL4A4	ITGA7	Wang	Wang
CCL18	CXCR5	Wang	Wang
THBS1	ITGA5	Wang	Wang
TNFRSF1A	PPARG	Wang	Wang
LAMC3	ITGA4	Wang	Wang
CCL8	CCR9	Wang	Wang
THBS4	ITGA4	Wang	Wang
LAMC3	AKT1	Wang	Wang
CSF2	CD1A	Wang	Wang
CCL23	CXCR3	Wang	Wang
COL3A1	ITGB5	Wang	Wang
LAMC3	ITGB3	Wang	Wang
COL5A2	ITGA9	Wang	Wang
RELN	ITGA10	Wang	Wang
AMH	BMPR2	Wang	Wang
CXCL3	CXCR3	Wang	Wang
CCL25	CXCR1	Wang	Wang
COL6A1	ITGB5	Wang	Wang
LAMC2	AKT1	Wang	Wang
SFRP2	FZD7	Wang	Wang
PF4V1	CCR5	Wang	Wang
NPPA	GUCY1B1	Wang	Wang
TP53	PDGFRB	Wang	Wang
CCL13	CXCR4	Wang	Wang
CCL2	CCR8	KEGG-MEDICUS	KEGG-MEDICUS
CCL2	CCR8	Wang	Wang
B2M	IL2RA	Wang	Wang
IL23A	ITGA3	Wang	Wang
LPA	LPAR2	Wang	Wang
CXCL11	CCR1	Wang	Wang
CSF3	IGHG3	Wang	Wang
CD209	NR3C2	Wang	Wang
COL6A6	ITGA10	Wang	Wang
CXCL8	CCR6	Wang	Wang
CCL22	CCR2	Wang	Wang
COL5A2	ITGA7	Wang	Wang
LAMA4	ITGB5	Wang	Wang
CTSG	THBD	Wang	Wang
COL1A2	ITGB5	Wang	Wang
CCL2	CXCR1	Wang	Wang
COL6A3	ITGB8	Wang	Wang
AGRP	MC1R	Wang	Wang
CCL1	XCR1	Wang	Wang
COL5A3	ITGA2B	Wang	Wang
CXCL9	CXCR4	Wang	Wang
IL1B	ANPEP	Wang	Wang
CCL24	CCR4	Wang	Wang
CCL1	CCR2	Wang	Wang
RAC1	PDGFRB	Wang	Wang
COL5A1	SDC1	Wang	Wang
VWF	ITGA1	Wang	Wang
LAMB2	ITGA2B	Wang	Wang
CXCL12	CCR2	Wang	Wang
LCN2	PKD1	Wang	Wang
PPBP	CCR4	Wang	Wang
CCL27	CCR8	Wang	Wang
IFNA16	IFNGR1	Wang	Wang
GNRH2	PTPRU	Wang	Wang
HLA-E	KIR2DS1	Wang	Wang
COL5A1	ITGA6	Wang	Wang
COL5A3	ITGA7	Wang	Wang
RELN	ITGA9	Wang	Wang
COL3A1	SDC3	Wang	Wang
CXCL2	CXCR6	Wang	Wang
LAMA1	ITGA9	Wang	Wang
SFRP5	FZD1	Wang	Wang
CAMP	CNGA2	Wang	Wang
ORM1	F3	Wang	Wang
TGFB1	PDGFRA	ACSN	ACSN
TGFB1	PDGFRA	Wang	Wang
TNF	CD83	Wang	Wang
IFNG	IL23R	Wang	Wang
CXCL6	CCR8	Wang	Wang
CXCL3	CCR8	Wang	Wang
COL6A6	ITGA9	Wang	Wang
BDNF	TRPC1	Wang	Wang
CCL8	CX3CR1	Wang	Wang
ADAM17	NECTIN4	Wang	Wang
CXCL13	CCR6	Wang	Wang
CCL14	CXCR4	Wang	Wang
LAMA3	ITGB5	Wang	Wang
COL6A6	ITGA1	Wang	Wang
CCL20	CCR10	Wang	Wang
COL4A2	ITGB8	Wang	Wang
CCL17	CCR5	Wang	Wang
CCL8	CCR4	Wang	Wang
ULBP1	KLRK1	Wang	Wang
COL6A2	ITGAV	Wang	Wang
CXCL9	CX3CR1	Wang	Wang
COL4A4	ITGB6	Wang	Wang
CXCL14	CCR7	Wang	Wang
PF4V1	CCR9	Wang	Wang
CCL28	CXCR1	Wang	Wang
CCL27	CCR5	Wang	Wang
CD86	CD3D	Wang	Wang
LAMB3	ITGAV	Wang	Wang
CXCL11	CCR6	Wang	Wang
LAMA4	ITGA2B	Wang	Wang
COL3A1	SDC1	Wang	Wang
TGFB1	CFTR	Wang	Wang
XCL1	CXCR2	Wang	Wang
IL1B	MYD88	Wang	Wang
CCL7	CXCR5	Wang	Wang
NTF3	TRPV1	Wang	Wang
CXCL11	CXCR2	Wang	Wang
NPPA	LTK	Wang	Wang
COL5A2	ITGA10	Wang	Wang
HLA-F	KIR2DL2	Wang	Wang
CXCL11	CXCR6	Wang	Wang
CHAD	ITGA9	Wang	Wang
CXCL12	CCR6	Wang	Wang
THBS1	ITGA9	Wang	Wang
CXCL9	CCR4	Wang	Wang
CCL1	CXCR6	Wang	Wang
CXCL5	CXCR5	Wang	Wang
CCL5	CX3CR1	Wang	Wang
CX3CL1	XCR1	Wang	Wang
LAMC2	ITGA11	Wang	Wang
KDR	S1PR1	Wang	Wang
CCL13	CX3CR1	Wang	Wang
HLA-B	KIR2DS3	Wang	Wang
VEGFC	PRKCA	Wang	Wang
CD8A	IL2RB	Wang	Wang
LAMA4	ITGB3	Wang	Wang
CXCL3	CCR1	Wang	Wang
LAMA1	ITGA5	Wang	Wang
THBS4	ITGB4	Wang	Wang
HLA-B	KLRC3	Wang	Wang
CCL16	CXCR6	Wang	Wang
COL6A2	ITGA8	Wang	Wang
XCL2	CX3CR1	Wang	Wang
TNF	MYLK	Wang	Wang
LAMA1	ITGAV	Wang	Wang
HLA-E	KIR2DL5A	Wang	Wang
CCL19	XCR1	Wang	Wang
CCL7	CCR7	Wang	Wang
CCL25	CXCR4	Wang	Wang
RELN	ITGB4	Wang	Wang
COL6A2	GP6	Wang	Wang
CCL5	CCR8	Wang	Wang
XCL1	CCR7	Wang	Wang
CX3CL1	CCR7	Wang	Wang
CSF2	CDH11	Wang	Wang
CCL24	CCR10	Wang	Wang
LAMA5	ITGB3	Wang	Wang
LAMB3	ITGA11	Wang	Wang
LAMB3	ITGB7	Wang	Wang
FN1	ITGA7	Wang	Wang
FGF14	MET	Wang	Wang
CXCL3	CXCR5	Wang	Wang
CXCL2	CCR10	Wang	Wang
THBS2	ITGA1	Wang	Wang
AVP	AQP1	Wang	Wang
COL1A2	ITGB6	Wang	Wang
CCL20	CXCR4	Wang	Wang
CHAD	ITGA2B	Wang	Wang
THBS1	ITGA10	Wang	Wang
SPP1	ITGA11	Wang	Wang
LEP	GHSR	Wang	Wang
LAMC3	PRNP	Wang	Wang
CXCL1	CCR7	Wang	Wang
COL4A6	ITGA4	Wang	Wang
CCL13	CCR6	Wang	Wang
XCL2	CXCR5	Wang	Wang
CXCL8	CCR7	Wang	Wang
IFNG	PIGR	Wang	Wang
LAMA5	ITGA11	Wang	Wang
CALCA	CDH11	Wang	Wang
COL6A2	ITGA5	Wang	Wang
HLA-F	KIR2DS5	Wang	Wang
CXCL13	CXCR1	Wang	Wang
THBS4	ITGA2	Wang	Wang
CCL15	CCR6	Wang	Wang
HRAS	CD69	Wang	Wang
COL5A2	ITGA8	Wang	Wang
CXCL2	CCR7	Wang	Wang
CXCL5	CCR10	Wang	Wang
COL2A1	ITGA11	Wang	Wang
CCL28	CCR4	Wang	Wang
CXCL13	CXCR2	Wang	Wang
LAMA5	ITGAV	Wang	Wang
XCL2	CCR2	Wang	Wang
COL5A3	GP6	Wang	Wang
COL5A1	ITGA2B	Wang	Wang
VTN	ITGA4	Wang	Wang
CCL28	CXCR6	Wang	Wang
COL3A1	ITGA2B	Wang	Wang
CCL22	CCR3	Wang	Wang
CXCL12	CXCR6	Wang	Wang
HLA-G	KIR2DS3	Wang	Wang
CCL23	CXCR5	Wang	Wang
COL5A3	ITGA2	Wang	Wang
CCL21	CXCR1	Wang	Wang
HLA-C	KIR2DS3	Wang	Wang
PPBP	CXCR6	Wang	Wang
COL11A2	ITGA10	Wang	Wang
IFNA6	IFNGR2	Wang	Wang
COL6A6	ITGA4	Wang	Wang
CCL24	CCR7	Wang	Wang
HLA-F	KLRC4	Wang	Wang
CXCL13	CCR9	Wang	Wang
THBS4	ITGAV	Wang	Wang
COL11A1	SDC3	Wang	Wang
CRP	THBD	Wang	Wang
THBS4	ITGA10	Wang	Wang
SAA1	TLR2	Wang	Wang
CCL2	CXCR3	Wang	Wang
LAMC2	ITGB7	Wang	Wang
CCL25	CCR3	Wang	Wang
LAMB1	ITGA10	Wang	Wang
VWF	ITGA3	Wang	Wang
VIP	TLR2	Wang	Wang
LAMA3	ITGA2	Wang	Wang
CXCL14	CXCR3	Wang	Wang
RELN	ITGB6	Wang	Wang
HLA-A	KLRC4	Wang	Wang
IL32	MET	Wang	Wang
CXCL13	CCR3	Wang	Wang
CCL28	CXCR5	Wang	Wang
CCL14	CCR2	Wang	Wang
SPP1	ITGA2	Wang	Wang
SFRP4	FZD8	Wang	Wang
CCL16	CXCR3	Wang	Wang
LAMA3	ITGA8	Wang	Wang
CCL17	CCR6	Wang	Wang
THBS4	ITGA3	Wang	Wang
COL6A1	ITGB8	Wang	Wang
IFNG	GABRQ	Wang	Wang
CXCL8	CXCR3	Wang	Wang
THBS1	ITGB5	Wang	Wang
FYN	ITGB6	Wang	Wang
THBS1	ITGAV	Wang	Wang
COL6A2	ITGB5	Wang	Wang
SCGB1A1	PTGFR	Wang	Wang
COL5A2	ITGA6	Wang	Wang
CXCL10	CCR1	Wang	Wang
CCL13	CXCR6	Wang	Wang
COL5A2	ITGB5	Wang	Wang
LAMA1	AKT1	Wang	Wang
ANXA1	CCR10	Wang	Wang
FGFR3	CHRM4	Wang	Wang
BTLA	PDCD1	Wang	Wang
LAMB3	ITGB8	Wang	Wang
COL5A2	ITGA2	Wang	Wang
IL1A	ITGA6	Wang	Wang
CCL25	CXCR6	Wang	Wang
CCL16	CCR4	Wang	Wang
CRP	CCR2	Wang	Wang
COL5A1	ITGB7	Wang	Wang
IL12B	CD3E	Wang	Wang
CX3CL1	CCR6	Wang	Wang
CXCL6	CCR5	Wang	Wang
COL6A3	ITGB3	Wang	Wang
TGFB1	PPARG	Wang	Wang
COL6A1	ITGAV	Wang	Wang
CXCL10	CXCR4	Wang	Wang
CCL4	CXCR1	Wang	Wang
CXCL1	CXCR4	Wang	Wang
THBS4	ITGA8	Wang	Wang
COL6A6	ITGB6	Wang	Wang
COL2A1	ITGB8	Wang	Wang
CCL24	CX3CR1	Wang	Wang
CHAD	ITGB7	Wang	Wang
LAMB3	PRNP	Wang	Wang
THBS2	ITGA5	Wang	Wang
IFNA5	IFNGR1	Wang	Wang
CCL27	CXCR6	Wang	Wang
CCL26	CCR10	Wang	Wang
THBS2	ITGAV	Wang	Wang
COL6A3	ITGAV	Wang	Wang
LAMA4	ITGA1	Wang	Wang
CXCL12	CCR8	Wang	Wang
THBS4	ITGB5	Wang	Wang
CCL1	CX3CR1	Wang	Wang
COL4A2	ITGA3	Wang	Wang
PF4V1	CXCR5	Wang	Wang
CXCL11	CCR7	Wang	Wang
CCL4	CXCR6	Wang	Wang
CCL2	CXCR6	Wang	Wang
PPBP	CCR8	Wang	Wang
CCL16	CXCR4	Wang	Wang
XCL2	CCR1	Wang	Wang
CXCL3	CXCR6	Wang	Wang
LAMA1	ITGB3	Wang	Wang
CCL19	CXCR1	Wang	Wang
CCL20	CXCR6	Wang	Wang
CXCL11	CXCR4	Wang	Wang
LAMC3	ITGA2B	Wang	Wang
LAMA5	ITGA5	Wang	Wang
ADAM17	ACE2	Wang	Wang
CCL18	CCR6	Wang	Wang
THBS1	ITGA11	Wang	Wang
CCL8	CXCR3	Wang	Wang
HLA-E	KIR2DL1	Wang	Wang
FLT4	PRKCA	Wang	Wang
CCL16	CXCR1	Wang	Wang
CCL13	CXCR5	Wang	Wang
CCL24	CXCR5	Wang	Wang
IFNG	FCGR1A	Wang	Wang
HLA-A	KIR2DS4	Wang	Wang
CCL28	CCR2	Wang	Wang
CCL22	XCR1	Wang	Wang
CXCL14	CCR2	Wang	Wang
RELN	ITGA8	Wang	Wang
CXCL8	CCR3	KEGG-MEDICUS	KEGG-MEDICUS
CXCL8	CCR3	Wang	Wang
IL12B	CCR5	Wang	Wang
CXCL1	CXCR5	Wang	Wang
COL11A2	ITGB4	Wang	Wang
CCL3	CXCR6	Wang	Wang
FGF12	MET	Wang	Wang
PRL	SSTR5	Wang	Wang
COL5A1	ITGA10	Wang	Wang
COL3A1	ITGA3	Wang	Wang
LAMA2	ITGA4	Wang	Wang
TNC	ITGA11	Wang	Wang
TNF	GPR160	Wang	Wang
CXCL2	CCR6	Wang	Wang
CXCL8	CX3CR1	Wang	Wang
CXCL12	CCR10	Wang	Wang
VTN	ITGA7	Wang	Wang
LAMB2	ITGA10	Wang	Wang
CXCL5	CCR5	Wang	Wang
TP53	CAV1	Wang	Wang
CCL24	CCR5	Wang	Wang
BMP4	AMHR2	Wang	Wang
VWF	ITGB5	Wang	Wang
EGFR	F3	Wang	Wang
CXCL2	CCR3	Wang	Wang
IFNG	VLDLR	Wang	Wang
IL4	CLEC4G	Wang	Wang
CCL17	CCR3	Wang	Wang
COL1A1	ITGB5	Wang	Wang
BMP4	PDCD1	Wang	Wang
LAMC1	ITGB3	Wang	Wang
LAMC1	ITGB8	Wang	Wang
CHAD	ITGA10	Wang	Wang
COL11A1	ITGA7	Wang	Wang
CX3CL1	CCR9	Wang	Wang
SPP1	ITGB7	Wang	Wang
CCL1	CCR4	KEGG-MEDICUS	KEGG-MEDICUS
CCL1	CCR4	Wang	Wang
CCL15	CCR10	Wang	Wang
LAMA4	ITGA4	Wang	Wang
HLA-B	KIR2DS4	Wang	Wang
TIMP1	CFTR	Wang	Wang
CCL14	CCR6	Wang	Wang
COL5A3	ITGA6	Wang	Wang
TGFB1	AKT1	Wang	Wang
VWF	ITGA5	Wang	Wang
TGFB1	VDR	Wang	Wang
COL4A1	ITGA4	Wang	Wang
CCL27	CCR4	Wang	Wang
LAMB2	ITGB8	Wang	Wang
HLA-DOB	CD4	Wang	Wang
COL6A2	ITGA11	Wang	Wang
COL6A3	ITGB7	Wang	Wang
CXCL14	CXCR4	Wang	Wang
VWF	ITGA11	Wang	Wang
LAMA1	ITGA4	Wang	Wang
CXCL9	CXCR1	Wang	Wang
THBS2	ITGB4	Wang	Wang
COL5A3	ITGA10	Wang	Wang
COL5A1	ITGB3	Wang	Wang
HLA-A	KIR3DL3	Wang	Wang
COL4A2	ITGA9	Wang	Wang
PSEN1	NGFR	Wang	Wang
CCL14	CCR9	Wang	Wang
SFRP5	FZD5	Wang	Wang
CD80	CD3G	Wang	Wang
TNC	ITGA6	Wang	Wang
IFNA7	IFNGR1	Wang	Wang
PDGFB	AKT1	Wang	Wang
LAMA5	ITGA9	Wang	Wang
XCL1	CXCR6	Wang	Wang
B2M	AR	Wang	Wang
KITLG	PTPRO	Wang	Wang
CXCL9	CCR10	Wang	Wang
PF4V1	CXCR3	Wang	Wang
IL13	ALOX5	Wang	Wang
XCL2	CCR4	Wang	Wang
LAMC3	ITGA7	Wang	Wang
CXCL1	CCR5	Wang	Wang
CCL4	CCR10	Wang	Wang
PF4V1	CCR8	Wang	Wang
CCL18	CXCR6	Wang	Wang
CD8B	IL2RA	Wang	Wang
COL6A1	ITGA3	Wang	Wang
S100B	RIPK1	Wang	Wang
IL21	TLR4	Wang	Wang
B2M	IL2RG	Wang	Wang
LAMC2	ITGA10	Wang	Wang
PF4V1	CXCR4	Wang	Wang
CD8B	IL2RB	Wang	Wang
CXCL6	CCR2	Wang	Wang
COL1A1	ITGA9	Wang	Wang
CHAD	ITGB8	Wang	Wang
IFNA2	IFNGR1	Wang	Wang
CCL13	CCR7	Wang	Wang
IFNG	IFNAR2	Wang	Wang
COL5A2	GP6	Wang	Wang
IFNA8	IFNGR1	Wang	Wang
CCL24	CXCR2	Wang	Wang
FGF2	ITGB3	Wang	Wang
SFRP5	FZD3	Wang	Wang
COL3A1	ITGB3	Wang	Wang
IFNA14	IFNGR2	Wang	Wang
MST1	ITGAM	Wang	Wang
CTGF	TGFBR2	Wang	Wang
CCL14	CXCR2	Wang	Wang
CXCL10	CXCR6	Wang	Wang
CCL20	CCR4	Wang	Wang
CX3CL1	CCR1	Wang	Wang
LAMA3	ITGA1	Wang	Wang
IFNA5	IFNGR2	Wang	Wang
COL4A2	ITGA8	Wang	Wang
CXCL12	CXCR1	Wang	Wang
CCL7	CXCR6	Wang	Wang
CXCL3	CX3CR1	Wang	Wang
THBS4	ITGB8	Wang	Wang
LAMA3	AKT1	Wang	Wang
COL4A2	ITGAV	Wang	Wang
CCL19	CCR5	Wang	Wang
RELN	ITGB5	Wang	Wang
XCL2	CXCR6	Wang	Wang
HLA-B	KIR3DL3	Wang	Wang
CCL11	CXCR2	Wang	Wang
CCL16	CCR10	Wang	Wang
COL11A2	ITGA4	Wang	Wang
CCL11	CXCR5	Wang	Wang
CCL8	CXCR2	Wang	Wang
CHAD	ITGA5	Wang	Wang
CCL11	CCR10	Wang	Wang
CCL27	CX3CR1	Wang	Wang
SFRP2	FZD9	Wang	Wang
XCL2	CCR5	Wang	Wang
CCL25	CCR4	Wang	Wang
CCL27	CXCR2	Wang	Wang
COL5A3	ITGB4	Wang	Wang
CXCL8	CCR8	KEGG-MEDICUS	KEGG-MEDICUS
CXCL8	CCR8	Wang	Wang
HLA-E	KIR2DL2	Wang	Wang
LAMA5	ITGA10	Wang	Wang
CCL25	CXCR2	Wang	Wang
CCL23	CCR5	Wang	Wang
THBS2	ITGB7	Wang	Wang
PSEN1	CD46	Wang	Wang
IL4	PPARG	Wang	Wang
SFRP4	FZD5	Wang	Wang
FGF13	PDGFRB	Wang	Wang
GZMB	KLRK1	Wang	Wang
LAMA4	ITGA11	Wang	Wang
CCL18	CX3CR1	Wang	Wang
COL5A1	ITGA11	Wang	Wang
RAC1	MUSK	Wang	Wang
CCL28	CXCR3	Wang	Wang
PF4	CXCR4	Wang	Wang
CXCL14	CXCR5	Wang	Wang
COL2A1	SDC3	Wang	Wang
COL1A2	ITGB7	Wang	Wang
COL1A1	ITGA8	Wang	Wang
THBS4	ITGA11	Wang	Wang
LAMB2	ITGB5	Wang	Wang
APLN	GPR1	Wang	Wang
COL1A1	ITGA3	Wang	Wang
CD80	CD3E	Wang	Wang
CCL8	CXCR6	Wang	Wang
CCL21	CCR4	Wang	Wang
COL4A6	ITGA5	Wang	Wang
LAMA5	ITGB8	Wang	Wang
CXCL14	CCR1	Wang	Wang
LAMC1	ITGA2B	Wang	Wang
CXCL10	CCR8	Wang	Wang
WIF1	FZD1	Wang	Wang
CCL8	CCR8	Wang	Wang
CCL27	CCR6	Wang	Wang
CCL16	CCR9	Wang	Wang
SPP1	ITGA2B	Wang	Wang
ADAM17	NGFR	Wang	Wang
COL4A1	ITGB4	Wang	Wang
COL6A3	ITGA4	Wang	Wang
CCL7	CCR4	Wang	Wang
CCL14	CCR7	Wang	Wang
COL4A2	ITGA2B	Wang	Wang
IL4	AR	Wang	Wang
XCL1	CCR2	Wang	Wang
VWF	ITGB8	Wang	Wang
FN1	SDC3	Wang	Wang
CCL24	CCR1	Wang	Wang
LILRB1	OSCAR	Wang	Wang
PF4	CCR6	Wang	Wang
CXCL5	CCR2	Wang	Wang
PPBP	CCR6	Wang	Wang
COL3A1	ITGA10	Wang	Wang
CCL22	CCR6	Wang	Wang
THBS2	SDC1	Wang	Wang
CCL2	F3	Wang	Wang
COL3A1	ITGA7	Wang	Wang
CCL23	CCR8	Wang	Wang
IL1B	CR1	Wang	Wang
COL11A1	ITGA3	Wang	Wang
COL1A2	ITGA6	Wang	Wang
EDN1	ADCY8	Wang	Wang
PF4V1	CCR7	Wang	Wang
CXCL2	CXCR4	Wang	Wang
COL6A3	SDC3	Wang	Wang
COL5A3	ITGB8	Wang	Wang
CXCL6	CX3CR1	Wang	Wang
CCL24	CXCR4	Wang	Wang
RELN	ITGA11	Wang	Wang
CXCL8	CCR1	Wang	Wang
LAMA5	ITGA4	Wang	Wang
CXCL1	CCR9	Wang	Wang
CXCL9	CXCR2	Wang	Wang
CCL4	CCR7	Wang	Wang
FGF13	MET	Wang	Wang
COL6A2	ITGB3	Wang	Wang
RAC1	EZR	Wang	Wang
COL4A6	ITGA6	Wang	Wang
SPP1	ITGB4	Wang	Wang
HRAS	CD83	Wang	Wang
PSEN1	SORT1	Wang	Wang
IFNA21	IFNGR2	Wang	Wang
CXCL14	CCR6	Wang	Wang
HLA-B	KIR2DS1	Wang	Wang
COL6A2	ITGA4	Wang	Wang
CCL26	CXCR3	Wang	Wang
CXCL10	XCR1	Wang	Wang
CD86	CD3G	Wang	Wang
CCL18	CCR5	Wang	Wang
LAMC2	ITGA1	Wang	Wang
CXCL6	CCR1	Wang	Wang
LAMB3	ITGA10	Wang	Wang
XCL1	CXCR4	Wang	Wang
THBS1	ITGA1	Wang	Wang
HLA-DRB5	CD4	Wang	Wang
RELN	ITGAV	Wang	Wang
CCL1	CCR5	Wang	Wang
CXCL14	CX3CR1	Wang	Wang
COL4A2	ITGB1	Wang	Wang
XCL2	CCR8	Wang	Wang
HLA-B	KLRC4	Wang	Wang
HLA-B	KIR2DS5	Wang	Wang
CCL5	CCR6	Wang	Wang
CCL2	CCR6	Wang	Wang
XCL2	CXCR3	Wang	Wang
LAMA2	ITGB6	Wang	Wang
COL3A1	ITGB4	Wang	Wang
COL6A6	ITGB1	Wang	Wang
CCL19	CCR8	Wang	Wang
SFRP4	FZD9	Wang	Wang
XCL1	CCR3	Wang	Wang
COL4A2	ITGA11	Wang	Wang
PROC	F3	Wang	Wang
