	B cell_healthy	CTL_healthy	MC_healthy	MoD-Ma_healthy	moDC_healthy	NKT_healthy	NKT-p_healthy	nrMa_healthy	pDC_healthy	rMa_healthy	Treg_healthy
KCNH3	0	0	0	0	0	0	0	0	0	0	0
RP11-133N21.10	0	0	0	0	0	0	0	0	0	0	0
FAM186B	0	0	0	0	0	0	0.04137446	0	0	0	0
GPD1	0	0	0	0	0	0	0.0254755	0	0	0	0
TMPRSS12	0	0	0	0	0	0	0	0	0	0	0
RP11-1100L3.7	0	0	0	0	0	0	0	0	0	0	0
KRT1	0	0	1.723504714	0	0	0	0	0	0	0	0
HOXC4	0	0	0	0	0	0	0	0	0	0	0
HOXC4.1	0	0	0	0	0	0	0	0	0	0	0
PPP1R1A	0	0	0	0	0	0	0	0	0	0	0
RP11-603J24.17	0	0	0	0	0	0	0	0	0	0	0
RP11-603J24.5	0	0	0	0	0	0	0	0	0	0	0
RP11-977G19.14	0	0	0	0	0	0	0	0	0	0	0
MYO1A	0	0	0	0	0	0	0	0	0	0	0
NXPH4	0	0	0	0	0	0	0.009325983	0	0	0	0
RP11-756H6.1	0.037045269	0	0	0	0	0	0	0	0	0	0
INHBE	0	0	0	0	0	0	0	0	0	0	0
GLI1	0	0	0	0	0	0	0	0	0	0	0
RP11-150C16.1	0	0	0	0	0	0	0	0	0	0	0
RP11-863H1.1	0	0	0	0	0	0	0	0	0	0	0
RP11-415I12.3	0	0	0	0	0	0	0	0	0	0	0
RP11-766N7.4	0	0	0	0	0	0	0	0	0	0	0
RP11-335O4.3	0	0	0	0	0	0	0	0	0	0	0
IFNG-AS1	0.087017285	0	0	0	0	0	0	0	0	0	0
AC124890.1	0	0	0	0	0	0	0.009325983	0	0	0	0
BEST3	0	0	0	0	0	0	0	0	0	0	0
RP11-320P7.1	0.125081303	0	0	0	0	0	0	0	0	0	0
PTPRB	0	0	0	0	0	0	0	0	0	0	0
RP11-56G10.2	0	0	0	0	0	0	0	0	0	0	0
GLIPR1L1	0	0	0	0	0	0	0	0	0	0	0
RP11-20E24.1	0	0	0	0	0	0	0	0	0	0	0
RP11-530C5.2	0	0	0	0	0	0	0	0	0	0	0
PTPRQ	0	0	0	0	0	0	0	0	0	0	0
SLC6A15	0	0	0	0	0	0	0	0	0	0	0
RP11-511B23.1	0	0	0	0	0	0	0	0	0	0	0
RP11-511B23.2	0.11192944	0	0	0	0	0	0	0	0	0	0
RP11-486A14.2	0	0	0	0	0	0	0	0	0	0	0
RP11-74K11.2	0	0	0	0	0	0	0	0	0	0	0
RP11-1105G2.4	0	0	0	0	0	0	0	0	0	0	0
RP11-1105G2.3	0	0	0	0	0	0	0	0	0	0	0
RP11-536G4.2	0	0	0	0	0	0	0	0	0	0	0
RP11-181C3.1	0	0.250759879	0	0	0	0	0	0	0	0	0
ANO4	0	0	0	0	0	0	0.009325983	0	0	0	0
ASCL1	0	0	0	0	0	0	0	0	0	0	0
STAB2	0	0	0	0	0	0	0	0	0	0	0
RP11-650K20.3	0	0	0	0	0	0	0	0	0	0	0
GLT8D2	0	0	0	0	0	0	0	0	0	0	0
RP11-61E11.2	0	0	0	0	0	0	0	0	0	0	0
RFX4	0	0	0	0	0	0	0	0	0	0	0
ASCL4	0	0	0	0	0	0	0	0	0	0	0
RP11-689B22.2	0	0	0	0	0	0	0	0	0	0	0
SVOP	0	0	0	0	0	0	0	0	0	0	0
FOXN4	0	0	0	0	0	0	0	0	0	0	0
FAM222A-AS1	0	0	0	0	0	0	0	0	0	0	0
CUX2	0	0	0	0	0	0	0	0	0	0	0
RP1-267L14.3	0	0	0	0	0	0	0	0	0	0	0
RP11-438N16.1	0	0	0	0	0	0	0	0	0	0	0
TMEM233	0	0	1.952311953	0	0	0	0	0	0	0	0
PLA2G1B	0	0	0	0	0	0	0	0	0	0	0
MSI1	0	0	0	0	0	0	0	0	0	0	0
RP13-941N14.1	0	0	0	0	0	0	0	0	0	0	0
RP11-347I19.8	0	0	0	0	0	0	0	0	0	0	0
RP11-87C12.5	0	0	0	0	0	0	0	0	0	0	0
RP11-338K17.8	0	0	0	0	0	0	0	0	0	0	0
RP11-380L11.4	0	0	0	0	0	0	0	0.075624374	0	0.039080055	0
RP11-46H11.3	0	0	0	0	0	0	0	0	0	0	0.106849022
RP11-523H24.3	0	0	0	0	0	0	0	0	0	0	0
FGF9	0	0.150784077	0	0	0	0	0	0	0	0	0
LINC00327	0	0	0	0	0	0	0	0	0	0	0
C1QTNF9B-AS1	0	0	0	0	0	0	0	0	0	0	0
RP11-309I15.1	0	0	0	0	0	0	0	0	0	0	0
ATP8A2	0	0	0	0	0	0	0	0	0	0	0
WASF3	0	0	0	0	0	0	0	0	0	0.019540028	0
LINC00365	0	0	0	0	0	0	0	0	0	0	0
TEX26-AS1	0	0	0	0	0	0	0	0	0	0	0
DCLK1	0	0	0	0	0	0	0	0	0	0	0
POSTN	0	0	0	0	0	0	1.700500598	0	0	0	0
FREM2	0	0	0	0	0	0	0	0	0	0	0
LINC00332	0	0	0	0	0	0	0	0	0	0	0
RP11-187A9.3	0	0	0	0	0	0	0	0	0	0	0
SMIM2-AS1	0	0	0	0	0	0	0	0	0	0	0
SIAH3	0	0	0	0	0	0	0	0	0	0	0
LINC00444	0	0.085616438	0	0	0	0	0	0	0	0	0
SUCLA2-AS1	0	0	0	0	0	0	0	0	0	0	0
MED4-AS1	0	0	0	0	0	0	0	0	0	0	0
PCDH17	0	0	0	0	0	0	0.086999265	0	0	0	0
PCDH9	0	0	0.206338726	0	0	0	0	0.037812187	0	0	0.19650226
DACH1	0	0	0	0	0	0	0	0.020820191	0	0	0
RNF219-AS1	0	0	0	0	0	0	0	0	0	0	0
POU4F1	0	0	0	0	0	0	0	0	0	0	0
LINC00333	0	0	0	0	0	0	0	0	0	0	0
FGF14-IT1	0	0	0	0	0	0	0	0	0	0	0
FGF14-AS2	0	0	0	0	0	0	0.04137446	0	0	0	0
CCDC168	0	0	0	0	0	0	0	0	1.397428731	0	0
RP11-123H22.1	0	0	0	0	0	0	0	0	0	0	0
MYO16	0	0	0	0	0	0	0	0	0	0	0
MYO16-AS1	0	0	0	0	0	0	0	0	0	0	0
LINC00370	0	0	0	0	0	0	0	0	0	0	0
COL4A1	0	0	0	0	0	0	0	0	0	0	0
TEX29	0	0	0	0	0	0	0	0	0	0	0
RP11-120K24.3	0	0	0	0	0	0	0	0	0	0	0
POTEG	0	0	0	0	0	0	0	0	0	0	0
CTD-2311B13.7	0	0	0	0	0	0	0	0	0	0	0
POTEM	0	0	0	0	0	0	0	0	0	0	0
RP11-903H12.3	0	0	0	0	0	0	0	0	0	0	0
RNASE3	0	0	0	0	0	0	0	0	0	0	0
RP11-84C10.2	0	0	0	0	0	0	0	0	0	0	0
SALL2	0	0	0	0	0	0	0	0	0	0	0
AE000662.93	0	0	0	0	0	0	0	0	0	0	0
CTD-2555K7.4	0	0	0	0	0	0	0	0	0	0	0
SLC22A17	0	0	0.449074906	0	0	0	0	0	0	0	0
LTB4R2.1	0	0	0	0	0	0	0	0	0	0	0
CMA1	0	0	0	0	0	0	0	0	0	0	0
CTSG	0	0	0	0	0	0	0	0	0	0	0
RP11-314P15.2	0	0	0	0	0	0	0	0	0	0	0
NOVA1	0	0	0	0	0	0	0	0	0	0	0
CTD-2384A14.1	0	0	0	0	0	0	0	0	0	0	0
RP11-148E17.1	0	0	0	0	0	0	0	0	0	0	0
PRKD1	0	0	0	0	0	0	0	0	0	0	0
RP11-829H16.3	0	0	0	0	0	0	0	0	0	0	0
RP11-317N8.5	0	0	0	0.212314225	0	0	0	0	0	0	0
SLC25A21-AS1	0	0	0	0	0	0	0	0	0	0	0
RP11-356O9.2	0	0	0	0	0	0	0	0	0	0	0
RP11-356O9.1	0	0	0	0	0	0	0	0	0	0	0
RP11-545M17.1	0	0	0	0	0	0	0	0	0	0	0
RP11-407N17.4	0	0	0	0	0	0	0	0	0	0	0
RP11-129M6.1	0	0	0	0	0	0	0	0	0	0	0
MDGA2	0	0	0	0	0	0	0	0	0	0	0
RP11-247L20.3	0	0	0	0	0	0	0	0	0	0	0
RP11-406H23.2	0	0	0	0	0	0	0	0	0	0	0
RP11-286O18.1	0	0	0	0	0	0	0	0	0	0	0
RP11-463J10.2	0	0	0	0	0	0	0	0	0	0	0
NID2	0	0	0	0	0	0	0	0	0	0	0
AL163953.3	0	0	0	0	0	0	0	0	0	0	0
AL162759.1	0	0	0	0	0	0	0	0	0	0	0
BMP4	0	0	0	0	0	0	0	0	0	0	0
RP11-1085N6.2	0	0	0	0	0	0	0	0	0	0	0
OTX2	0	0	0	0	0	0	0	0	0	0	0
RP11-108M12.3	0	0	0	0	0	0	0	0	0	0	0
TOMM20L	0	0	0	0	0	0	0	0	0	0	0
CCDC175	0	0	0	0	0	0	0	0	0	0	0
RP11-16B13.1	0	0	0	0	0	0	0	0	0	0	0
C14orf39	0	0	0	0	0	0	0	0	0	0	0
LINC00643	0	0	0	0	0	0	0	0	0	0	0
CTD-2555O16.1	0	0	0	0	0	0	0	0	0	0	0
CTD-2555O16.2	0	0	0	0	0	0	0	0	0	0	0
RP11-973N13.4	0	0	0	0	0	0	0	0	0	0	0
SPTB	0	0	0	0	0	0	0	0	0	0	0
CTD-2509G16.5	0.421982227	0	0	0	0	0	0	0	0	0	0
ACTN1-AS1	0	0	0	0	0	0	0	0	0	0	0
SMOC1	0	0	0	0	0	0	0	0	0	0	0
RP4-693M11.3	0	0	0	0	0	0	0	0	0	0	0
RP5-1021I20.2	0	0	0	0	0	0	0	0	0	0	0
RP11-293M10.1	0	0	0	0	0	0	0	0	0	0	0
RP11-293M10.2	0	0	0	0	0	0	0	0	0	0	0
RP11-7F17.5	0.066298929	0	0	0	0	0	0	0	0	0	0
RP11-7F17.4	0	0	0	0	0	0	0	0	0	0	0
RP11-7F17.3	0	0	0	0	0	0	0	0	0	0	0
TMEM63C	0	0	0	0	0	0	0	0	0	0	0
NRXN3	0	0	0	0	0	0	0	0	0	0	0
RP11-232C2.1	0	0	0	0	0	0	0	0	0	0	0
FLRT2	0	0	0	0	0	0	0	0	0	0	0
RP11-300J18.2	0	0	0	0	0	0	0	0	0	0	0
KCNK10	0	0	0	0	0	0	0	0	0	0	0
RP11-356K23.2	0	0	0	0	0	0	0	0	0	0	0
FAM181A	0	0	0	0	0	0	0	0	0	0	0
SERPINA6	0	0	0	0	0	0	0	0	0	0	0
TCL1A	0	0	0	0	0	0	0	0	0	0	0
RP11-164H13.1	0	0	0	0	0	0	0	0	0	0	0
CTD-2376I20.1	0	0	0	0	0	0	0	0	0	0	0
RP11-638I2.6	0	0	0	0	0	0	0	0	0	0	0
RP11-638I2.8	0	0	0	0	0	0	0	0	0	0	0
BEGAIN	0	0	0.206338726	0	0	0	0	0	0	0	0
RP11-8L8.2	0	0	0	0	0	0	0	0	0	0	0
RP11-661D19.3	0	0	0	0	0	0	0	0	0	0	0
RP11-45P15.4	0	0	0	0	0	0	0	0	0	0	0
RP11-982M15.8	0	0	0	0	0	0	0	0	0	0	0
RP11-982M15.2	0	0	0	0	0	0	0	0	0	0	0
RP11-521B24.5	0	0	0	0	0	0	0	0	0	0	0
CRIP1.1	0	0	0	0	0	0	0	0	0	0	0
RP11-731F5.2	0	0	0	0	0	0	0	0	0	0	0
RP11-403B2.6	0	0	0	0	0	0	0	0	0	0	0
RP11-32B5.7	0	0	0	0	0	0	0	0	0	0	0
RP11-701H24.3	0	0	0	0	0	0	0	0	0	0	0
SNORD116-20	0	0	0	0	0	0	0	0	0	0	0
GOLGA8M	0	0	0	0.219490781	0	0	0	0	0	0	0
RP11-578F21.6	0	0	0	0	0	0	0	0	0	0	0.068797083
GOLGA8J	0	0	0	0	0	0	0	0	0	0	0
AC026150.8	0	0	0	0	0	0	0	0	0	0	0
GOLGA8Q	0	0	0	0	0	0	0	0	0	0.019540028	0
GOLGA8H	0	0	0	0	0	0	0	0	0	0	0
RP11-932O9.7	0	0.055691691	0	0	0	0	0	0.024565256	0	0	0
RP11-932O9.10	0	0	0	0	0	0	0	0	0	0	0
TRPM1	0	0	0	0	0	0	0	0	0	0	0
RP11-16E12.2	0	0	0	0	0	0	0	0	0	0	0
AC135983.2	0	0	0	0	0	0	0	0	0	0	0
GOLGA8N	0	0	0	0	0	0	0	0	0	0	0
RP11-1000B6.5	0	0	0	0	0	0	0	0	0	0	0
RYR3	0	0	0	0	0	0	0	0	0	0	0
RP11-3D4.3	0	0	0	0	0	0	0	0	0	0	0
DPH6-AS1	0	0	0	0	0	0	0	0	0	0	0
TMCO5A	0	0	0	0	0	0	0	0	0	0	0
RP11-102L12.2	0	0	0	0	0	0	0.0254755	0	0	0	0
RP11-624L4.1	0	0	0	0	0	0	0	0	0	0	0
RP11-265N7.1	0	0	0	0	0	0	0	0	0	0	0
RP11-462P6.1	0	0	0	0	0	0	0	0	0	0	0
CTD-2033D15.1	0	0	0	0	0	0	0	0	0	0	0
GPR176	0	0	0	0	0	0	0	0	0	0	0
RP11-325N19.3	0	0	0	0	0	0	0	0	0	0	0
C15orf56	0	0	0	0	0	0	0	0	0	0	0
PHGR1	0	0	0	0	0	0	0	0	0	0	0
RP11-111A22.1	0.086300637	0	0	0	0	0	0	0	0	0	0
RP11-380D11.2	0	0	0	0	0	0	0	0	0	0	0
RP11-107F6.3	0	0	0	0	0	0	0	0	0	0	0
CTD-2036P10.3	0	0	0	0	0	0	0	0	0	0	0
STRC	0	0	0.224537453	0	0	0	0	0	0	0	0
FKSG62	0	0	0	0	0	0	0	0	0	0	0
RP11-154J22.1	0	0	0	0	0	0	0	0	0	0	0
FBN1	0	0.068756876	0	0	0	0	0.128373724	0	0	0	0
RP11-138E16.1	0	0	0	0	0	0	0	0	0	0	0
HDC	0	0	4.851950239	0	0	0	0	0	0	0	0
CTD-2184D3.6	0	0	0	0	0	0	0	0	0	0	0
UNC13C	0	0	0	0	0	0	0	0	0	0	0
PYGO1	0	0	0	0	0	0	0	0	0	0	0
RP11-48G14.1	0	0	0	0	0	0	0	0	0	0	0
RP11-299H22.1	0	0	0	0	0	0	0	0	0	0	0
RBPMS2	0	0	0	0	0	0	0	0	0	0	0
RP11-709B3.2	0	0	0	0	0	0	0	0	0	0	0
CORO2B	0	0	0	0	0	0	0	0	0	0	0
PAQR5	0	0	0.224537453	0	0	0	0.04137446	0	0	0	0
RP11-279F6.1	0	0	0	0	0	0	0	0	0	0	0
THAP10	0	0	0	0	0	0	0	0	0	0	0.163452109
RP11-1006G14.2	0	0	0	0	0	0	0	0	0	0	0
RP11-1006G14.1	0	0	0	0	0	0	0	0	1.397428731	0	0
HCN4	0	0	0	0	0	0	0	0	0	0	0
ISLR2	0	0	0.224537453	0	0	0	0	0	0	0	0
CTD-2311M21.3	0	0	0	0	0	0	0	0	0	0	0
CYP1A2	0	0	0	0	0	0	0	0	0	0	0
CTD-2235H24.2	0	0	0	0	0	0	0	0	0	0	0
RP11-817O13.6	0	0	0	0	0	0	0	0	0	0	0.068797083
CSPG4	0	0	0	0	0	0	0	0	0	0	0.065500753
ODF3L1	0	0	0	0	0	0	0	0	0	0	0
RP11-797A18.3	0	0	0	0	0	0	0	0	0	0	0
RP11-307C19.2	0	0	0	0	0	0	0	0	0	0	0
ADAMTS7	0	0	0.206338726	0	0	0	0	0	0	0	0
KIAA1024	0	0	0	0	0	0	0	0	0	0	0
RP11-761I4.3	0	0	0	0	0	0	0	0	0	0	0
TMC3	0	0	0	0	0	0	0	0	0	0	0
RP11-499F3.2	0	0	0	0	0	0	0	0	0	0	0
RP11-752G15.3	0	0	0	0	0	0	0	0	0	0	0
AP3B2	0	0	0	0	0	0	0	0	0	0	0
RP11-382A20.5	0	0	0	0	0	0	0	0	0	0	0
RP11-382A20.2	0	0	0	0	0	0	0	0	0	0	0
RP11-182J1.1	0	0	0	0	0	0	0	0	0	0	0
RP11-245C17.2	0	0	0	0	0	0	0	0	0	0	0
RP11-158M2.5	0	0	0	0	0	0	0	0	0	0	0
LINC00925	0	0	0	0	0	0	0	0	0	0	0
KIF7	0	0	0	0	0	0	0	0	0	0	0
PLIN1	0	0	0	0	0	0	0	0	0	0	0
MESP2	0	0	0	0	0	0	0	0	0	0	0
RP11-697E2.4	0	0	0	0	0	0	0	0	0	0	0
TTLL13	0	0	0	0	0	0	0	0	0	0	0
CTD-3065B20.3	0	0	0	0	0	0	0	0	0	0	0
PRC1-AS1	0	0	0	0	0	0	0	0	0	0	0
RP11-692C24.1	0	0	0	0	0	0	0	0	0	0	0
RP11-692C24.2	0	0	0	0	0	0	0	0	0	0	0
RP11-76E17.4	0	0	0	0	0	0	0	0	0	0	0
RP11-327J17.2	0	0	0	0	0	0	0	0	0	0	0
CTD-3076O17.2	0	0	0	0	0	0	0	0	0	0	0
RP11-526I2.1	0	0	0	0	0	0	0	0	0	0	0
Z69666.2	0	0	0	0	0	0	0	0	0	0	0
HBA2	0	0	0	0	0	0	0	0	0	0	0
AL022341.3	0	0	0	0	0	0	0	0	0	0	0
RHBDL1	0.064156027	0	0	0	0	0	0	0	0	0	0
LA16c-366D3.1	0	0	0	0	0	0	0	0	0	0	0
TPSAB1	0	0	536.0031119	0	0	0	0	0	0	0	0
LA16c-361A3.3	0	0	0	0	0	0	0.009325983	0	0	0	0
MEIOB	0	0	0	0	0	0	0	0	0	0	0
RPL3L	0	0	0	0	0	0	0	0	0	0	0
RP11-715J22.3	0	0	0	0	0	0	0	0	0	0	0
RP11-715J22.2	0	0	0	0	0	0	0	0	0	0	0.074521201
LA16c-321D4.2	0	0	0	0	0	0	0	0	0	0	0
ZNF205-AS1	0	0	0	0	0	0	0	0	0	0	0
CASP16	0	0	0	0	0	0	0	0	0	0	0
AC005356.1	0	0	0	0	0	0	0	0	0	0	0
RP11-709D24.5	0	0	0	0	0	0	0	0	0	0	0
Sep-12	0	0	0	0	0	0	0	0	0	0	0
C16orf89	0	0	0	0	0	0	0	0	0	0	0.049862877
RP11-243A14.1	0	0	0	0	0	0	0	0.044893378	0	0	0
GRIN2A	0	0	0	0	0	0	0	0	0	0	0
TEKT5	0	0	0	0	0	0	0	0	0	0	0
RP11-485G7.5	0	0	0	0	0	0	0	0	0	0	0
RP11-166B2.1	0	0	0	0	0	0	0	0	0	0	0
CTD-2583P5.1	0	0	0	0	0	0	0	0	0	0	0
SHISA9	0	0	0	0	0	0	0	0	0	0	0
CTD-2135D7.5	0	0	0	0	0	0	0.558355187	0	0	0	0
NPIPA3	0	0	0	0	0	0	0	0	0	0	0
NPIPA2	0	0	0	0	0	0	0	0	0	0	0
CLEC19A	0	0	0	0	0	0	0	0	0	0	0
CTA-363E6.5	0	0	0	0	0	0	0	0	0	0	0
ACSM5	0	0	0	0	0	0	0	0	0	0	0
ACSM1	0	0	0	0	0	0	0	0	0	0	0
AC004381.7	0	0	0	0	0	0	0	0	0	0	0
RP11-141O15.1	0	0	0	0	0	0	0	0	0	0	0
CTD-2385L22.1	0	0	0	0	0	0	0	0	0	0	0
RP11-266L9.5	0	0	0	0	0	0	0	0	0	0	0
RP11-266L9.2	0	0	0	0	0	0	0	0	0	0	0.049862877
RP11-142A12.1	0	0	0	0	0	0	0	0	0	0	0
CTD-2049O4.1	0	0	0	0	0	0	0	0	0	0	0
RP11-57A19.2	0	0	0	0	0	0	0	0	0	0	0
NPIPB9	0	0	0	0	0	0	0	0	0	0	0
ATP2A1	0	0	0	0	0	0	0	0	0.529661017	0	0
RP11-264B17.4	0	0	0	0	0	0	0	0	0	0	0
CTB-134H23.2	0	0	0	0	0	0	0	0	0	0	0
RP11-426C22.4	0	0	0	0	0	0	0	0	0	0	0
SULT1A4	0	0	0	0	0	0	0	0	0	0	0
RP11-345J4.3	0	0	0	0	0	0	0	0	0	0	0
RP11-231C14.4	0	0	0	0	0	0	0	0	0	0	0.088237889
ZG16	0	0	0	0	0	0	0	0	0	0	0
AC009133.15	0	0	0	0	0	0	0	0	0	0	0
CTD-2574D22.2	0	0	0	0	0	0	0	0	0	0	0
RP11-347C12.10	0	0	0	0	0	0	0	0	0	0	0
RP11-388M20.6	0	0	0	0	0	0	0	0	0	0	0
RP11-388M20.9	0	0	0	0	0	0	0	0	0	0	0
SLC5A2	0	0	0	0	0	0	0	0	0	0	0
CTD-2358C21.4	0	0	0	0	0	0	0	0	0	0	0
RP11-480G7.1	0	0	0	0	0	0	0	0	0	0	0
RP11-169E6.1	0	0	0	0	0	0	0	0	0	0	0
RP11-401P9.4	0	0	0	0	0	0	0	0	0	0	0
RP11-467J12.4	0	0	0	0	0	0	0	0	0	0	0
RP11-44F14.2	0	0	0	0	0	0	0	0	0	0	0
RP11-357N13.3	0	0	0	0	0	0	0	0	0	0	0
CTD-3032H12.2	0	0	0	0	0	0	0	0	0	0	0
IRX6	0	0	0	0	0	0	0	0	0	0	0
MMP2	0	0	0	0	0	0	0	0	0	0	0
RP11-343H19.1	0	0	0	0	0	0	0.009325983	0	0	0	0
SLC12A3	0	0	0	0	0	0	0	0	0	0	0
PRSS54	0	0	0	0	0	0	0	0	0	0	0
RP11-410D17.2	0	0	0	0	0	0	0	0	0	0	0
CDH8	0	0	0	0	0	0	0	0	0	0	0
CTC-420A11.2	0	0	0	0	0	0	0	0	0	0	0
RP11-368L12.1	0	0	0	0	0	0	0	0	0	0	0
CKLF-CMTM1	0	0	0	0	0	0	0	0	0	0	0
RP11-61A14.4	0	0	0	0	0	0	0	0	0	0	0
RP11-61A14.2	0	0	0	0	0	0	0	0	0	0	0.074521201
CDH16	0	0	0	0	0	0	0	0	0	0	0
SLC9A5	0	0	0	0	0	0	0	0	0	0	0.109259765
CTD-2012K14.4	0	0	0	0	0	0	0	0	0	0	0
CTC-479C5.10	0	0	0	0	0	0	0	0	0	0	0
NRN1L	0	0	0	0	0	0	0	0	0	0	0
DPEP3	0	0	0	0	0	0	0	0	0	0	0
TMED6	0	0	0	0	0	0	0	0	0	0	0
CTD-2033A16.3	0	0	0	0	0	0	0	0	0	0	0
RP11-296I10.3	0	0	0	0	0	0	0	0	0	0	0
RP11-529K1.4	0	0	0	0	0	0	0	0	0	0	0
FLJ00418	0	0	0	0	0	0	0	0	0	0	0
RP11-424M24.5	0	0	0	0	0	0	0	0	0	0	0
RP11-23E19.1	0	0	0	0	0	0	0	0	0	0	0
RP11-23E19.2	0	0	0	0	0	0	0	0	0	0	0
TAT	0	0	0	0	0	0	0	0	0	0	0
RP11-432I5.1	0	0	0	0	0	0	0	0	0	0	0
RP11-432I5.2	0	0	0	0	0	0	0	0	0	0	0
PMFBP1	0	0.060812454	0	0	0	0	0	0	0	0	0
RP5-991G20.1	0	0	0	0	0	0	0	0	0	0	0
RP11-252A24.5	0	0	0	0	0	0	0	0	0	0	0
RP11-77K12.4	0	0	0	0	0	0	0	0	0	0	0
CHST5	0	0	0	0	0	0	0	0	0	0	0
RP11-190D6.2	0	0	0	0	0	0	0	0	0	0	0
RP11-556H2.4	0	0	0	0	0	0	0	0	0	0	0
RP11-345M22.2	0	0	0	0	0	0	0	0	0	0	0.049862877
RP11-345M22.3	0	0	0	0	0	0	0	0	0	0	0
RP11-525K10.3	0	0	0	0	0	0	0	0	0	0	0
RP11-314O13.1	0	0	0	0	0	0	0	0	0	0	0
RP11-486L19.2	0	0	0	0	0	0	0.806289055	0	0	0	0.054976772
LINC00311	0	0	0	0	0	0	0	0	0	0	0
CTD-2542L18.1	0	0	0	0	0	0	0	0	0	0	0
RP11-178L8.9	0	0	0	0	0	0	0	0	0	0	0
JPH3	0	0	0	0	0	0	0	0	0	0	0
RP11-863P13.1	0	0	0	0	0	0	0	0	0	0	0
RP11-863P13.3	0	0	0	0	0	0	0	0.077337726	0	0	0
PABPN1L	0	0	0	0	0	0	0	0	0	0	0
RP11-830F9.5	0	0	0	0	0	0	0	0	0	0	0
RP11-830F9.6	0	0	0	0	0	0	0	0	0	0	0
LINC00304	0	0	0	0	0	0	0	0	0	0	0
RP5-1029F21.3	0	0	0	0	0	0	0	0	0	0	0
RP11-676J12.4	0	0	0	0	0	0	0	0	0	0	0
RP11-667K14.4	0	0	0	0	0	0	0.009325983	0.022586314	0	0	0
RP1-59D14.1	0	0	0	0	0	0	0	0	0	0	0
ASPA	0	0	0	0	0	0	0	0	0	0	0
RP11-235E17.6	0	0	0	0	0	0	0	0	0	0	0
RP11-810M2.2	0	0	0	0	0	0	0	0	0	0	0
RP11-314A20.5	0	0	0	0	0	0	0	0	0	0	0
RP5-1050D4.5	0	0	0	0	0	0	0	0	0	0	0
CTC-281F24.1	0.07838342	0	0	0	0	0	0	0	0	0	0
SHBG	0	0	0	0	0	0	0	0	0	0	0
AC087501.1	0	0	0	0	0	0	0	0	0	0	0
RP11-680C21.1	0	0	0	0	0	0	0	0	0	0	0
RP11-131K5.1	0.064156027	0.083640013	0	0	0	0	0	0	0	0	0
TEKT3	0	0	0.623285964	0	0	0	0	0.042434735	0	0	0
CTD-3157E16.1	0	0	0	0	0	0	0	0	0	0	0
SLC5A10	0	0	0	0	0	0	0	0	0	0	0
RP11-160E2.19	0	0	0	0	0	0	0	0	0	0	0
AC007952.5	0	0	0	0	0	0	0	0	0	0	0
GRAPL	0	0	0	0	0	0	0	0	0	0	0
CTC-457L16.2	0	0	0	0	0	0	0	0	0	0	0
RP11-160E2.11	0	0	0	0	0	0	0	0	0	0	0
EPN2-AS1	0	0	0	0	0	0	0	0	0	0	0
RP11-135L13.4	0	0	0	0	0	0	0	0	0	0	0
SLC47A1	0	0	0	0	0	0	0	0	0	0	0
RP11-344E13.4	0	0	0	0	0	0	0	0	0	0	0
RP11-344E13.3	0	0	0	0	0	0	0.233623026	0	0	0	0
RP11-381P6.1	0	0	0	0	0	0	0	0	0	0	0
RP11-173M1.4	0	0	0	0	0	0	0	0	0	0	0
RP11-138P22.1	0	0	0	0	0	0	0	0	0	0	0
CTD-2350C19.2	0	0	0	0	0	0	0	0	0	0	0
SLC13A2	0	0	0	0	0	0	0	0	0	0	0
RP11-20B24.6	0	0	0	0	0	0	0	0	0	0	0
MIR4523	0	0	0	0	0	0	0	0	0	0	0
RP11-338L22.2	0	0	0	0	0	0	0	0	0	0	0
RP11-354P11.2	0	0	0	0	0	0	0	0	0	0	0
CTD-2349P21.5	0	0	0	0	0	0	0	0	0	0	0
RP11-848P1.5	0	0	0	0	0	0	0	0	0	0	0
RHBDL3	0	0	0	0	0	0	0.227520932	0	0	0	0
RP11-466A19.3	0	0	0	0	0	0	0	0	0	0	0
RP11-220C2.1	0	0	0	0	0	0	0	0	0	0	0
AC084809.3	0	0	0	0	0	0	0	0	0	0	0
ASIC2	0	0	0	0	0	0	0	0	0	0	0
SLC35G3	0	0	0	0	0	0	0	0	0	0	0
RP11-1094M14.12	0	0	0	0	0	0	0	0	0	0	0
MMP28	0	0	0	0	0	0	0.009325983	0	0	0	0
C17orf50	0	0	0	0	0	0	0	0	0	0	0
C17orf66	0	0.069618491	0	0	0	0	0	0	0	0	0
CCL16	0	0	0	0	0	0	0	0	0	0	0
CCL14	0	0	0	0	0	0	0	0	0	0	0
CTB-186H2.3	0	0	0	0	0	0	0	0	0	0	0
RP11-104J23.1	0	0	0	0	0	0	0	0	0	0	0
RP11-104J23.2	0	0	0	0	0	0	0	0	0	0	0
TBC1D3G	0	0	0	0	0	0	0	0	0	0	0
SRCIN1	0	0	0	0	0	0	0	0	0	0	0
ARL5C	0	0	0	0	0	0	0	0	0	0	0
NEUROD2	0	0	0	0	0	0	0.06684996	0	0	0	0
AC087491.2	0	0	0	0	0	0	0	0	0	0	0
CTD-2267D19.3	0	0	0	0	0	0	0	0	0	0	0.087427872
FKBP10	0	0	0.206338726	0	0	0	0	0	0	0	0
RAMP2	0	0	0	0	0	0	0	0	0	0	0
RND2	0	0	0	0	0	0	0	0	0	0	0
