pvalue,log2FoldChange,pct.1,pct.2,padj,Gene,comparison
2.85E-07,0.30134697,0.92,0.941,0.006040431,MGEA5,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.93E-07,0.277922972,0.86,0.876,0.006216639,ZNF638,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.99E-07,-0.272759141,0.74,0.948,0.006327926,CHP1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.07E-07,-0.374087335,0.92,0.996,0.006494247,RPL35A,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.09E-07,-0.307484457,0.58,0.878,0.006541013,AP3S1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.16E-07,-0.31361296,0.62,0.913,0.00670406,POLR2L,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.17E-07,-0.270404569,0.68,0.915,0.00670766,PPP2R1A,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.21E-07,-0.293846981,0.76,0.956,0.006801626,PDCD6,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.32E-07,0.255286592,0.32,0.15,0.007044151,CPA2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.35E-07,0.387624414,0.2,0.017,0.007098187,C2CD4A,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.35E-07,-0.260250152,0.48,0.832,0.007105158,RETSAT,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.40E-07,-0.285857491,0.64,0.924,0.007193308,FUT2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.40E-07,-0.276936109,0.52,0.854,0.007212066,SMIM14,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.44E-07,-0.287507763,0.64,0.913,0.007292342,CCPG1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.46E-07,-0.35264411,0.24,0.617,0.007335183,GPA33,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.47E-07,0.312037702,0.52,0.503,0.007343866,ABCA5,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.51E-07,0.298994506,1,0.991,0.007429405,PRRC2C,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.62E-07,-0.330261506,0.64,0.906,0.007658946,GIPC1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.65E-07,-0.253672755,0.48,0.817,0.007738378,CHKA,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.69E-07,-0.287260725,0.62,0.915,0.007812287,SLIRP,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.85E-07,-0.316540755,0.74,0.961,0.008160136,B3GALT5,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.88E-07,-0.258175518,0.54,0.856,0.008225689,AP1M2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
4.02E-07,-0.340466165,0.76,0.954,0.008507469,HEPH,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
4.09E-07,-0.277972459,0.7,0.95,0.008668246,MGST1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
4.10E-07,-0.372298321,0.9,0.989,0.008678632,HMGB1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
4.11E-07,-0.436655241,0.6,0.902,0.008700312,MUC3A,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
4.16E-07,-0.257030208,0.6,0.889,0.008813066,Sep-15,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
4.27E-07,-0.253908939,0.44,0.802,0.009038064,CMBL,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
4.29E-07,-0.411956995,0.54,0.819,0.009098396,TFRC,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
4.36E-07,-0.275284427,0.56,0.876,0.009236339,TRAPPC1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
4.40E-07,-0.26468111,0.56,0.871,0.009330781,GLRX5,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
4.49E-07,0.252609106,0.54,0.468,0.009503038,HIST1H2BD,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
4.96E-07,-0.318682542,0.84,0.983,0.010499793,PTPRF,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
5.00E-07,-0.299459502,0.9,0.967,0.010588773,TBCA,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
5.01E-07,-0.313228817,0.76,0.956,0.01062338,ATP5C1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
5.07E-07,-0.4002259,0.94,0.998,0.010746232,RPS3,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
5.09E-07,-0.37498215,0.98,0.983,0.010790524,ATP5E,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
5.16E-07,0.505969422,0.9,0.784,0.010927223,ISG20,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
5.31E-07,0.280634046,0.66,0.682,0.011242908,KIRREL,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
5.42E-07,-0.762959857,0.62,0.834,0.011490554,ANXA1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
5.67E-07,-0.29074645,0.44,0.8,0.012015642,CLU,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
5.69E-07,-0.282944281,0.56,0.867,0.012051538,NDUFB1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
5.75E-07,-0.342398944,0.74,0.928,0.012176611,BRK1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
5.79E-07,-0.296503164,0.78,0.965,0.012266112,EIF3K,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
5.96E-07,-0.3163316,0.86,0.983,0.012621155,MLEC,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
5.96E-07,-0.29245959,0.6,0.876,0.012625221,NDUFA5,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
5.98E-07,-0.311864848,0.6,0.891,0.012675395,TST,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
5.99E-07,-0.257267085,0.6,0.893,0.012679871,EMC6,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
6.11E-07,-0.420668647,1,1,0.012941387,TMSB10,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
6.41E-07,-0.26097438,0.66,0.922,0.013578868,ACAA1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
6.83E-07,-0.275046627,0.4,0.769,0.014469101,NR0B2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
6.84E-07,0.324722898,0.16,0.015,0.014497614,MIR155HG,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
6.95E-07,-0.302627734,0.54,0.852,0.0147166,MPC1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
7.00E-07,0.306627432,0.86,0.913,0.014837491,PNRC2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
7.20E-07,-0.296081716,0.72,0.959,0.015246172,TUBB,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
7.38E-07,0.276779719,0.56,0.503,0.015632477,RUNX1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
7.50E-07,-0.276368916,0.56,0.878,0.015881628,SNU13,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
7.80E-07,-0.250286881,0.54,0.856,0.016519645,AUP1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
7.81E-07,0.274264018,0.6,0.584,0.01653763,CTA-243E7.1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
7.94E-07,-0.415358116,0.66,0.93,0.016821755,CD24,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
8.10E-07,-0.378443343,0.98,1,0.017160916,RPS6,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
8.33E-07,-0.314003629,0.7,0.924,0.017647044,FAM96B,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
8.42E-07,-0.280894508,0.84,0.952,0.017830354,RAB2A,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
8.47E-07,0.31104047,0.96,0.876,0.017941547,USP34,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
8.52E-07,-0.265278011,0.8,0.972,0.018045442,LSR,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
8.55E-07,-0.269115979,0.68,0.935,0.018119275,BRI3BP,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
8.84E-07,0.331251244,0.56,0.477,0.01873394,AHI1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
8.88E-07,-0.269726145,0.5,0.824,0.018812686,CYP2S1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
9.04E-07,0.305698268,0.92,0.88,0.019152452,ILF3,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
9.21E-07,-0.286751835,0.58,0.852,0.019515384,HSD17B4,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
9.39E-07,0.259509816,0.8,0.839,0.019902786,SREK1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
9.42E-07,-0.349546008,0.96,0.996,0.019960237,RPS15,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
9.44E-07,-0.380851272,0.94,0.991,0.020008257,RPS3A,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
9.62E-07,0.294938501,0.86,0.924,0.02038985,MIDN,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
9.68E-07,-0.30361002,0.76,0.954,0.020501987,CBX3,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
9.87E-07,0.304375633,0.68,0.767,0.02091014,TRIM31,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
9.98E-07,-0.376315966,0.98,0.998,0.021142483,RPL5,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.00E-06,-0.391543013,0.98,0.996,0.021275628,RPL29,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.04E-06,-0.31465375,0.86,0.983,0.022010286,SET,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.05E-06,0.353736046,0.34,0.336,0.022151806,KLF2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.05E-06,-0.265059533,0.66,0.93,0.022320795,FIS1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.07E-06,-0.288174451,0.52,0.845,0.022740088,ROMO1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.08E-06,-0.306011748,0.84,0.983,0.022810355,JUP,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.08E-06,-0.664967132,0.64,0.865,0.022918377,AKR1B10,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.13E-06,0.392082021,0.88,0.76,0.023994566,CNKSR3,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.20E-06,-0.416947338,0.82,0.98,0.02533552,LAMA3,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.22E-06,-0.33671474,0.82,0.959,0.025767451,SUMO2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.22E-06,-0.334394263,0.72,0.919,0.025877226,C4orf48,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.23E-06,-0.320801698,0.74,0.937,0.026152098,UQCRC2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.26E-06,-0.386400698,0.72,0.935,0.026714911,ATP5G1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.26E-06,-0.324819184,0.44,0.791,0.026741488,NGFRAP1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.28E-06,-0.385404186,0.92,0.985,0.027121341,RPL24,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.28E-06,-0.377130756,0.82,0.967,0.027203586,B4GALT1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.29E-06,-0.28599977,0.9,0.974,0.027227212,CLTC,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.29E-06,-0.651886646,0.92,0.976,0.027250718,RARRES1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.32E-06,-0.278407916,0.7,0.932,0.02801939,ZNHIT1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.33E-06,-0.31743533,0.8,0.965,0.028176105,ATP2A2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.34E-06,0.385570989,1,1,0.028339947,MT-ND5,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.35E-06,-0.287320651,0.58,0.865,0.028643428,SCAND1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.36E-06,-0.257212798,0.76,0.954,0.02874662,MYO1C,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.36E-06,0.287007477,0.16,0.02,0.028803003,RP11-48B3.4,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.36E-06,-0.300678566,0.82,0.956,0.028853737,MVP,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.37E-06,-0.351724628,0.7,0.928,0.029104949,EIF5A,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.38E-06,0.324669097,0.7,0.558,0.02930385,ARHGAP29,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.45E-06,0.273041094,0.52,0.386,0.030719189,SLCO4A1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.47E-06,-0.306181662,0.6,0.882,0.0310516,MZT2A,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.47E-06,-0.931725948,0.9,0.993,0.031170062,MUC13,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.54E-06,0.690945985,0.94,0.904,0.032603179,EDN1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.59E-06,-0.274334053,0.4,0.76,0.033728121,PEPD,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.62E-06,-0.26762878,0.38,0.725,0.034362148,REEP6,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.63E-06,-0.306603435,0.62,0.88,0.034507239,RALY,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.72E-06,-0.26617847,0.72,0.95,0.03652205,NFE2L1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.74E-06,-0.278291419,0.8,0.959,0.036942299,CCT6A,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.76E-06,-0.385554319,0.92,0.989,0.037223539,RPS25,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.79E-06,-0.293704864,0.78,0.969,0.037878448,PDLIM1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.81E-06,-0.25553884,0.62,0.871,0.038296974,TNPO1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.81E-06,-0.270783478,0.76,0.963,0.038422236,ARL6IP4,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.87E-06,-0.304776846,0.24,0.606,0.039712246,SLC7A9,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.89E-06,-0.49787075,0.88,0.987,0.040144128,CYP3A5,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.92E-06,-0.325050462,0.88,0.972,0.040599976,EIF2S2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.98E-06,-0.28425154,0.6,0.889,0.042033248,GPR160,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.02E-06,-0.253455052,0.56,0.858,0.042853061,RAB4A,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.02E-06,-0.309386863,0.68,0.913,0.042895219,JTB,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.03E-06,-0.27773338,0.86,0.974,0.042919607,MISP,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.06E-06,-0.309838059,0.82,0.956,0.043548074,CCT3,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.14E-06,-0.368116524,0.5,0.83,0.045309826,OAT,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.14E-06,-0.800975735,0.88,0.978,0.045310945,ALDOB,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.19E-06,-0.340842854,0.86,0.963,0.046444813,NDUFS5,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.28E-06,0.251396061,0.54,0.453,0.048260132,NR1D2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.29E-06,-0.252861827,0.62,0.878,0.048577002,UFM1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.31E-06,0.259237932,0.5,0.523,0.048968905,LA16c-60D12.2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.34E-06,-0.314194866,0.64,0.9,0.049469872,ARL6IP1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.39E-06,-0.375524731,0.54,0.81,0.050626405,CAPG,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.41E-06,0.280575337,0.88,0.893,0.051101828,PPP4R2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.47E-06,-0.273483472,0.68,0.924,0.052324763,PSMB2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.63E-06,0.29137669,0.14,0.004,0.055709679,IKZF3,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.89E-06,-0.282679741,0.64,0.885,0.061183269,DDA1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.91E-06,0.275702933,0.94,0.965,0.06162275,ARHGAP5,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.01E-06,-0.319296645,0.8,0.948,0.06377205,PFDN5,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.04E-06,-0.39876662,0.9,0.993,0.064350625,GPRC5A,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.06E-06,-0.306676442,0.74,0.924,0.06488308,ARPC1A,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.11E-06,-0.301477488,0.94,0.983,0.06583268,TUBA1C,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.12E-06,0.282725906,0.88,0.821,0.066118422,ZRANB2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.26E-06,-0.664070259,0.46,0.773,0.069156933,CYBRD1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.27E-06,-0.460600542,0.46,0.784,0.069226558,TNNC1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.28E-06,-0.304752183,0.76,0.943,0.069513577,MRPL41,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.78E-06,-0.275532753,0.86,0.987,0.080179344,LMO7,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.84E-06,-0.255950433,0.48,0.802,0.081284398,ALDH18A1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.86E-06,0.306079818,0.66,0.501,0.08169338,MSANTD3,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.87E-06,0.285415457,0.9,0.871,0.081948834,USP53,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.93E-06,-0.335973036,0.9,0.978,0.083245289,ZNF706,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
4.08E-06,-0.251000516,0.92,0.983,0.086504088,HNRNPK,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
4.14E-06,-0.314344412,0.54,0.843,0.087614484,ACAT2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
4.22E-06,-0.262277864,0.4,0.71,0.089456651,AC021218.2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
4.24E-06,0.252688683,0.76,0.636,0.089905015,LPIN1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
